,Opportunity_cost,Y,C_bool
0,0.0,10003.57848192421,0
1,0.0,-2833.333333333333,0
2,0.0,10340.041258012165,0
3,0.0,-1666.666666666667,0
4,0.0,1173.7269501638675,0
5,0.0,-4333.333333333332,0
6,0.0,-7499.999999999998,0
7,0.0,11992.222047303538,1
8,0.0,-333.33333333333326,0
9,0.0,5328.62419627453,0
10,0.0,333.33333333333394,0
11,0.0,-2499.9999999999986,0
12,0.0,-5333.422064652451,0
13,0.0,166.66666666666606,0
14,0.0,-1000.0,0
15,0.0,-7333.333333333332,0
16,0.0,-2331.572670437402,0
17,0.0,-330.7868252219987,0
18,12000.08857273731,12006.779844653596,1
19,12504.661205342236,12502.88912061473,1
20,12543.973504391004,12547.693595973178,1
21,12555.918453600478,11926.564835684047,1
22,12656.102110822458,12544.923339524346,1
23,12669.999684631235,12663.296443791733,1
24,12744.29857299516,12753.215539100642,1
25,12736.85630739212,11099.566965825336,1
26,12881.780374405822,12630.93752538472,1
27,12883.612336019727,13309.07069240919,1
28,13683.663232770186,13685.495234471084,1
29,13694.365757055879,11199.443896030356,0
30,13727.987841585786,10549.782242849686,0
31,14008.234611299047,14001.357011776867,1
32,13947.45037378009,14307.507612311192,1
33,14264.227486704749,14264.125179721806,1
34,14249.41787045691,14254.071190777457,1
35,14280.256028209644,14280.878191629363,1
36,14280.963858498759,14282.14400078848,1
37,14281.945194347156,14270.39843654258,1
38,14277.92677769245,14288.379429224071,1
39,14279.492808978439,14275.191144368326,1
40,14278.620850337562,14277.430010370072,1
41,14278.106479227283,14275.876941993482,1
42,14278.320829242897,14273.526218400872,1
43,14277.419296837754,14271.48327507582,1
44,14277.077793012988,14273.773737729838,1
45,14277.158196036738,14271.406455351022,1
46,14276.531359066332,14277.38628421195,1
47,14276.672673480547,14280.164405184038,1
48,14276.762673743513,14275.365062542623,1
49,14276.50868687084,14275.732724645233,1
50,14276.934383379948,14277.144775709334,1
51,14276.91933310737,14279.829933719171,1
52,14276.590516847884,14268.12049792057,1
53,14276.696919316542,14275.061663351538,1
54,14276.872143643495,14275.662599500985,1
55,14276.736458626974,14272.010906180598,1
56,14276.992136262525,14277.117839669381,1
57,14276.763387718134,14270.735927189806,1
58,14276.834749322752,14273.342500389848,1
59,14276.62002663318,14271.948565815217,1
60,14276.274528408861,14278.509219860527,1
61,14276.210366290134,14271.518332409787,1
62,14276.607428488507,14292.06801506994,1
63,14276.47721784041,14272.27576711217,1
64,14276.5185643719,14275.701932528369,1
65,14276.444609711329,14275.877229671707,1
66,14276.464551124835,14276.4508919509,1
67,14276.549201104832,14281.779035053309,1
68,14276.616285730173,14276.554356361348,1
69,14276.48092721517,14280.493240816486,1
70,14276.592796623492,14276.579337592133,1
71,14276.772648948678,14277.689125930556,1
72,14276.714737233204,14276.080920036118,1
73,14276.746947969652,14284.789365513447,1
74,14276.604168467009,14265.165422596034,1
75,14276.642131780547,14280.392413589814,1
76,14276.646004196986,14277.127939032858,1
77,14276.571297751385,14270.746246346946,1
