,Opportunity_cost,Y,C_bool
0,0.0,-5333.333333333334,0
1,0.0,-831.5774770413691,0
2,0.0,1001.6337826426725,0
3,0.0,-333.33333333333326,0
4,0.0,-2667.3431857124124,0
5,0.0,7664.694033990076,0
6,0.0,7666.608627439152,0
7,0.0,5667.11335372149,0
8,0.0,667.7516626518318,0
9,0.0,-500.0,0
10,0.0,4833.393820245119,0
11,0.0,7167.62891385725,0
12,0.0,7666.666666666667,0
13,0.0,-1000.0,0
14,0.0,-1333.0514749386102,0
15,0.0,-2167.392341283169,0
16,0.0,-1666.666666666667,0
17,0.0,7995.97490046444,0
18,9067.565406174073,11323.138696530834,1
19,11474.000509758487,11459.935949297995,1
20,11166.938218864138,11155.400575283631,1
21,11185.398215737281,11228.420520737374,1
22,11316.718687280012,11053.021976678814,1
23,11405.51339385301,11586.269341781248,1
24,11491.98863054731,11316.242755867603,1
25,11512.064660625723,11504.966446805374,1
26,11509.465798312827,6926.841483869823,0
27,11618.774816414296,11565.320753271037,1
28,11673.967046430962,11929.153697655516,1
29,11936.337876092175,11940.569823922542,1
30,11938.409555622653,11941.968678866015,1
31,11939.17864271722,11945.307134194725,1
32,11941.342375974078,11940.87725990892,1
33,11940.338205411332,11942.459063240105,1
34,11940.402741599171,11945.892477225476,1
35,11941.272831065247,11938.094373738575,1
36,11940.35428182202,11939.025115504832,1
37,11940.271638690292,11939.780394116295,1
38,11940.2887519081,11940.363459451568,1
39,11940.16098658318,11941.096017508526,1
40,11940.291224205475,11935.864355876573,1
41,11940.223764334389,11935.342950642638,1
42,11939.774496217353,11940.82015347656,1
43,11939.824307511539,11941.10885467211,1
44,11939.896864077371,11934.142013401986,1
45,11939.863814076003,11938.041589128945,1
46,11939.7055706191,11943.296541673431,1
47,11939.935004658713,11937.858871854309,1
48,11939.933697177006,11935.913484696159,1
49,11939.736907582894,11936.412497544898,1
50,11939.945918438903,11934.341131064873,1
51,11939.756947018903,11942.406278493423,1
52,11939.745025900496,11940.984682608509,1
53,11939.704388648004,11939.977271614362,1
54,11939.855724233386,11941.590382881737,1
55,11939.948182554224,11939.572014583488,1
56,11939.913392970091,11938.098915681761,1
57,11939.900938316794,11936.55793126811,1
58,11939.919152692042,11945.244660234666,1
59,11939.8383907032,11935.406051705217,1
60,11939.827636879269,11942.938089593526,1
61,11939.984391944343,11939.497322086589,1
62,11939.884361660148,11933.469611988263,1
63,11939.789230859285,11938.102538263758,1
64,11939.571949556568,11936.628135339068,1
65,11939.96223339036,11929.850014901098,1
66,11939.799213457069,11942.168440098805,1
67,11939.684015890069,11940.959136050864,1
68,11939.841692413635,11937.04355134931,1
69,11939.838560379494,11929.862200593541,1
70,11939.748509368956,11946.453905836383,1
71,11939.703571067557,11939.803667736867,1
72,11939.701238542502,11940.45245904023,1
73,11939.829618887848,11935.397435249133,1
74,11939.757464207854,11934.32699490565,1
75,11939.912574636042,11941.847199216512,1
76,11939.783390150009,11949.115488770798,1
77,11939.901089160858,11943.841233898458,1
