,Opportunity_cost,Y,C_bool
0,0.0,-2333.333333333333,0
1,0.0,-4333.333333333332,0
2,0.0,-1333.5987351333506,0
3,0.0,5005.202061733819,0
4,0.0,337.5466414561779,0
5,0.0,-333.33333333333326,0
6,0.0,-1666.666666666667,0
7,0.0,2999.517163396439,0
8,0.0,7997.670985232453,0
9,0.0,-4999.999999999999,0
10,0.0,663.2465912102762,0
11,0.0,-1000.0,0
12,0.0,12621.944372046837,0
13,0.0,-3666.666666666667,0
14,0.0,7007.348064874215,0
15,0.0,6166.950346257472,0
16,0.0,-1498.1803344012005,0
17,0.0,-331.0331792981142,0
18,12492.718512995174,12420.660241500753,1
19,0.0,12634.984181924949,0
20,12607.881061178125,12414.628969336913,0
21,12971.367146722048,13034.813965702748,1
22,13100.183024282456,13096.256811576344,1
23,13124.303852894516,11393.171507547102,0
24,13150.231689257771,13219.882601633197,0
25,13394.036830472618,12677.309163068081,0
26,13277.623124903937,8116.4403259876635,0
27,13139.754534250149,13096.696945392321,1
28,13121.317364513934,13091.562226018994,1
29,13123.907922642364,13097.054031683556,1
30,13116.878300386383,12645.256019913231,1
31,13262.378541034323,13261.872857724453,1
32,13233.987462397316,13238.068177160141,1
33,13227.69789787348,13230.610667895471,1
34,13224.51779138824,13223.346352057357,1
35,13222.559022133226,13222.125324923,1
36,13221.307559943803,13214.04689947202,1
37,13219.92359891389,13228.518913555907,1
38,13219.807972135439,13217.677778781592,1
39,13219.087704226296,13217.701039853624,1
40,13218.958570229062,13217.39725394614,1
41,13218.94318712976,13220.061412129426,1
42,13218.746207759297,13226.14247510309,1
43,13219.215190950072,13219.736685620956,1
44,13218.325175651353,13216.338603631642,1
45,13218.056729572598,13222.663013999154,1
46,13218.49544476341,13218.167871676615,1
47,13219.159743087956,13219.104561526365,1
48,13218.01858848421,13210.51699596025,1
49,13218.277441572229,13215.18032003384,1
50,13218.180920395353,13217.997173241783,1
51,13218.012297473324,13220.422624110484,1
52,13218.069844817843,13217.609118693692,1
53,13218.403272224105,13216.797558482496,1
54,13217.75149730416,13222.017496068078,1
55,13217.664664225078,13227.724434211177,1
56,13218.13711829989,13222.743619016375,1
57,13218.157897536623,13224.276941289445,1
58,13218.155341532796,13220.412417072574,1
59,13217.758722019425,13222.931434471622,1
60,13218.006351557695,13213.054228375826,1
61,13217.720557192813,13222.387120582716,1
62,13218.048025898499,13218.965256398846,1
63,13217.892886580365,13216.222098435872,1
64,13218.197233154438,13221.30003212281,1
65,13217.594160947232,13218.398378019387,1
66,13217.876658327823,13214.286191662717,1
67,13217.760360749466,13219.031198408706,1
68,13217.470408102481,13210.617802216504,1
69,13217.669774983502,13224.735771619642,1
70,13217.870899754376,13221.168870322374,1
71,13217.92184385388,13215.042769939859,1
72,13217.784305885447,13223.552812738386,1
73,13217.879452953497,13210.204263131884,1
74,13218.100252837374,13228.16132203995,1
75,13217.59443900108,13222.188252636415,1
76,13217.772428015738,13223.356968652255,1
77,13217.915736477546,13212.09863689808,1
