,Opportunity_cost,Y,C_bool
0,0.0,-1666.666666666667,0
1,0.0,-5665.5388501295765,0
2,0.0,666.6590609243431,0
3,0.0,-3333.333333333334,0
4,0.0,-2000.5958908479943,0
5,0.0,-1000.0,0
6,0.0,-2667.259240251641,0
7,0.0,12671.719057336886,1
8,0.0,-3000.0,0
9,0.0,9608.064208313768,0
10,0.0,-333.33333333333303,0
11,0.0,5667.62920715104,0
12,0.0,1329.7555961619728,1
13,0.0,-333.33333333333326,0
14,0.0,8439.100114034332,0
15,0.0,-2331.197246840811,0
16,0.0,999.9999999999945,0
17,0.0,4333.333333333335,0
18,12666.701779287476,12675.103878382728,1
19,12685.796484634591,12681.105525264958,1
20,12467.332025884827,12467.041347677176,1
21,12827.757938900319,12830.206228257557,1
22,12940.535480753904,12955.155884847562,1
23,13042.071693244736,12541.326391936695,1
24,13238.095890682363,13312.388625690526,1
25,13401.68752110233,13407.41639301073,1
26,13520.512770988744,13517.706891060196,1
27,13773.106717725643,13767.609280175078,1
28,13365.539167880484,12815.15806890232,0
29,13920.38658294971,13916.61776156792,1
30,13922.91706584737,13915.212122817946,1
31,13918.583373729265,13922.48648860355,1
32,13918.125890736788,13920.962507644834,1
33,13918.406485972822,13925.847539827222,1
34,13918.488665847206,13917.444674037128,1
35,13918.558881233836,13916.299822072397,1
36,13918.45961739468,13922.237673076015,1
37,13918.463238757688,13916.166674829765,1
38,13918.33764880574,13917.07912027758,1
39,13918.656814067388,13925.65562641899,1
40,13918.665632515282,13923.950638463026,1
41,13918.128455200029,13920.89646680556,1
42,13918.058321307957,13906.85396712583,1
43,13918.180981362086,13911.522836281692,1
44,13918.284052842262,13909.26343747608,1
45,13918.833576572692,13916.023957262185,1
46,13918.74908639183,13916.369140623152,1
47,13918.305512564873,13921.66776903928,1
48,13918.609662998939,13926.998425717351,1
49,13918.68409022497,13916.645746049937,1
50,13918.63454045985,13925.0971435824,1
51,13918.592402233624,13916.888765196136,1
52,13918.724427708848,13904.364772827725,1
53,13918.806957975721,13919.1142738029,1
54,13918.549783896482,13917.96029087932,1
55,13918.72818443174,13920.046879127663,1
56,13918.709552624727,13924.714688837907,1
57,13918.666731018644,13922.910247296986,1
58,13918.65638247146,13928.6064763947,1
59,13918.607502479774,13915.645129741632,1
60,13918.521527194354,13919.559695215428,1
61,13918.648076775182,13922.046611013442,1
62,13918.428431505226,13924.41354806158,1
63,13918.505152885291,13912.00795327587,1
64,13918.516647037213,13920.612565662732,1
65,13918.57603436147,13919.443829857035,1
66,13918.435620289365,13917.668749337468,1
67,13918.609934886968,13912.701407524235,1
68,13918.564593998644,13912.200895389382,1
69,13918.671886097354,13923.592335658699,1
70,13918.543211657698,13912.80737143272,1
71,13918.602045006532,13917.853845343472,1
72,13918.638836154243,13922.781150881627,1
73,13918.565399321204,13916.62437897029,1
74,13918.824284082964,13921.11439647391,1
75,13918.745138818305,13925.41633355552,1
76,13918.573109224135,13916.444474969041,1
77,13918.583648391914,13910.189571529583,1
