,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-23.68648608995924,1,0.0,0.0,0.0
1,0.0,0.0,-12.003818925063204,1,0.0,0.0,0.0
2,0.0,0.0,-10.711653558801787,0,0.0,0.0,0.0
3,0.0,0.0,1.9182753428033457,0,0.0,0.0,0.0
4,0.0,0.0,-19.467831696731597,0,0.0,0.0,0.0
5,0.0,0.0,1.3170672294187342,0,0.0,0.0,0.0
6,0.0,0.0,2.6166878143212324,0,0.0,0.0,0.0
7,0.0,0.0,-17.9464950003276,1,0.0,0.0,0.0
8,0.0,0.0,-16.44821168449468,0,0.0,0.0,0.0
9,0.0,0.0,-22.37686855159305,0,0.0,0.0,0.0
10,-0.0,-0.746598951187802,-13.176965644448345,1,0.0,-0.746598951187802,6.174274328866345
11,-0.0,-0.746598951187802,3.9224199749163895,1,0.0,-0.746598951187802,6.174274328866345
12,3.9230261718836257,4.5807903340660046,-5.443011249459232,1,0.0,4.5807903340660046,6.174274328866345
13,3.9230261718836257,3.533354239254181,5.1276463397871845,1,0.0,3.533354239254181,6.174274328866345
14,5.126972426428007,5.126972426428007,-3.3224084882397715,1,0.0,5.126972426428007,6.174274328866345
15,5.126972426428007,5.126972426428007,-0.7449225543463425,1,0.0,5.126972426428007,6.174274328866345
16,5.126972426428007,5.126972426428007,-8.17405552474518,1,0.0,5.126972426428007,6.174274328866345
