,Opportunity_cost
0,4.816593495334978
1,2.2060205805579685
2,2.206020581474583
3,2.206020581474583
4,2.2060205814749096
5,0.6702718191960457
6,0.25219219548484517
7,0.6702718191960528
8,0.6702718191960528
9,0.6702718191960528
10,0.2521921954848523
11,0.19844535583175826
12,0.2521921954848523
13,0.2521921954848523
14,0.3071704828932482
15,0.2836747263974715
16,0.2836747263974715
17,0.19844535583175826
18,0.19844535583175826
19,0.19844535583175826
20,0.19844535583175826
21,0.19844535583175826
22,0.19844535583175826
23,0.2836747263974715
24,0.2836747263974715
25,0.2836747263974715
26,0.19844535583175826
27,0.19844535583175826
28,0.19844535583175826
29,0.19844535583175826
30,0.19844535583175826
31,0.19844535583175826
32,0.0012104396662167005
33,0.0012104396662167005
34,0.0012104396662167005
35,0.0012104396662167005
36,0.0012104396662167005
37,0.0012104396662167005
38,0.0012104396662167005
39,0.0012104396662167005
40,0.0012104396662167005
41,0.0012104396662167005
42,0.0012104396662167005
43,0.0012104396662167005
44,0.0012104396662167005
