,Opportunity_cost
0,5.9961575076250995
1,5.9961575076250995
2,4.934625876204436
3,3.8306373361358226
4,3.8306373361358226
5,4.934625876204436
6,3.8306373361358226
7,5.772313200097678
8,5.374858730045311
9,5.374858730045311
10,5.374858730045311
11,5.374858730045311
12,5.374858730045311
13,0.7556812860786124
14,0.7556812860786124
15,0.7556812860786124
16,0.7556812860786124
17,0.7556812860786124
18,0.20655285372645693
19,0.20655285372645693
20,0.008054727104706672
21,0.016405863177510582
22,0.016405863177510582
23,0.016405863177510582
24,0.016405863177510582
25,0.016405863177510582
26,0.016304598039567963
27,0.016304598039567963
28,0.016304598039567963
29,0.016304598039567963
30,0.016304598039567963
31,0.016304598039567963
32,0.016304598039567963
33,0.016304598039567963
34,0.016304598039567963
35,0.016304598039567963
36,0.016304598039567963
37,0.016304598039567963
38,0.016304598039567963
39,0.016304598039567963
40,0.016304598039567963
41,0.016304598039567963
42,0.016304598039567963
43,0.05228344272666163
44,0.05228344272666163
