,Opportunity_cost
0,10.400466745246007
1,10.400466745247115
2,7.407909287363005
3,7.333560613967798
4,7.329518051800491
5,7.329518051800491
6,7.329402212110544
7,7.329402212110544
8,7.329402212110544
9,2.3537591420748427
10,2.3537591420748427
11,2.1009735116804933
12,1.9145107045579124
13,1.9145107045579124
14,1.9145107045579124
15,1.9145107045579124
16,1.9145107045579124
17,1.6852553283668783
18,1.567307902069011
19,1.6852553283668783
20,1.3714976748836207
21,1.3714976748836207
22,1.3713127431130303
23,1.37122851895856
24,1.2421651665916187
25,1.2420636601380863
26,1.2420636601380863
27,1.2420636601380863
28,1.2420636601380863
29,1.2421651665916187
30,0.5846594203218913
31,0.41838827584629
32,0.14904390748738905
33,0.007031151718905448
34,0.007031151718905448
35,0.007031151718905448
36,0.007031151718905448
37,0.007031151718905448
38,0.007031151718905448
39,0.007031151718905448
40,0.007031151718905448
41,0.007031151718905448
42,0.007031151718905448
43,0.007031151718905448
44,0.007031151718905448
