,Opportunity_cost
0,2.9547970617167536
1,2.9547970617167536
2,2.8393634525387696
3,2.8393634525387696
4,2.836682031280212
5,2.836682031280212
6,2.836682031280212
7,0.035326297961439934
8,0.035326297961439934
9,0.035326297961439934
10,0.035994813228739986
11,0.0397670655181841
12,0.06444865729827143
13,0.3606380710030379
14,0.3606380710030379
15,0.35730503632036203
16,0.44577258172110135
17,0.6213063689298295
18,0.6211480948720762
19,0.7933393400704247
20,0.6211480948720762
21,0.6211480948720762
22,0.7930967668379907
23,0.7930967668379907
24,0.7930967668379907
25,0.9829959467150218
26,0.9829009796530954
27,0.9828485152942363
28,0.7930967668379907
29,0.7930967668379907
30,0.6211480948720762
31,0.6211480948720762
32,0.6211480948720762
33,0.6211480948720762
34,0.6211480948720762
35,0.44577258172110135
36,0.44577258172110135
37,0.44577258172110135
38,0.44577258172110135
39,0.44577258172110135
40,0.44577258172110135
41,0.35730503632036203
42,0.35730503632036203
43,0.35730503632036203
44,0.35730503632036203
