,Opportunity_cost
0,0.2704609664134452
1,0.2704609664134523
2,0.2704609664134523
3,0.2323781406323917
4,0.2323781406323917
5,0.2704609664134523
6,0.2704609664134523
7,0.2704609664134523
8,0.2323781406323917
9,0.3983262923304167
10,0.3983262923304167
11,0.3983262923304167
12,0.3983262923304167
13,0.3983262923304167
14,0.2323781406323917
15,0.3983262923304167
16,0.2704609664134523
17,0.2704609664134523
18,0.2323781406323917
19,0.2704609664134523
20,0.2704609664134523
21,0.2704609664134523
22,0.2704609664134523
23,0.2704609664134523
24,0.2704609664134523
25,0.2704609664134523
26,0.2704609664134523
27,0.2704609664134523
28,0.2704609664134523
29,0.2704609664134523
30,0.2704609664134523
31,0.2704609664134523
32,0.2704609664134523
33,0.2323781406323917
34,0.2704609664134523
35,0.2704609664134523
36,0.2323781406323917
37,0.2704609664134523
38,0.2323781406323917
39,0.2323781406323917
40,0.10453600405347885
41,0.10453600405347885
42,0.10453600405347885
43,0.10453600405347885
44,0.10453600405347885
