,Opportunity_cost
0,8.866610599908107
1,8.867355914636548
2,2.8099878112197487
3,2.8099878112197487
4,1.8785283296092103
5,1.8785283296092103
6,1.8785283296092103
7,1.8785283296092103
8,1.8785283296092103
9,1.8785283296092103
10,1.8785283296092103
11,1.8785283296092103
12,1.8785283296092103
13,1.8785283296092103
14,1.4613383812535545
15,1.4133448953686951
16,1.4133448953686951
17,1.4133448953686951
18,1.4133448953686951
19,0.9795631028451197
20,0.9795631028451197
21,0.9795631028451197
22,0.9795631028451197
23,0.44524835057510614
24,0.44524835057510614
25,0.44524835057510614
26,0.44524835057510614
27,0.0004203450155984001
28,0.0004203450155984001
29,0.0004203450155984001
30,0.0004203450155984001
31,0.0004203450155984001
32,0.0004203450155984001
33,0.0004203450155984001
34,0.0004203450155984001
35,0.0004203450155984001
36,0.0004203450155984001
37,0.0004203450155984001
38,0.0004203450155984001
39,0.0004203450155984001
40,0.0004203450155984001
41,0.0004203450155984001
42,0.0004203450155984001
43,0.0004203450155984001
44,0.0004203450155984001
