,Opportunity_cost
0,2.2554529519307067
1,3.1422928456862493
2,3.055002753370225
3,2.374531900301612
4,2.348485350538482
5,2.3060162707242995
6,2.3060162707242995
7,2.3060162707242995
8,2.3060162707242995
9,1.395619070499933
10,1.3311572684902302
11,1.3311572684902302
12,0.2458035242608645
13,0.01361768074780656
14,0.01361768074780656
15,0.05964115458090191
16,0.05964115458090191
17,0.05964115458090191
18,0.05964115458090191
19,0.05964115458090191
20,0.01361768074780656
21,0.01361768074780656
22,0.01361768074780656
23,0.01361768074780656
24,0.01361768074780656
25,0.01361768074780656
26,0.01361768074780656
27,0.01361768074780656
28,0.05964115458090191
29,0.01361768074780656
30,0.01361768074780656
31,0.01361768074780656
32,0.01361768074780656
33,0.22337025594221416
34,0.22337025594221416
35,0.25113670248158826
36,0.25113670248158826
37,0.25113670248158826
38,0.22337025594221416
39,0.22337025594221416
40,0.22337025594221416
41,0.22337025594221416
42,0.22337025594221416
43,0.01361768074780656
44,0.01361768074780656
