,Opportunity_cost
0,7.345490360317228
1,7.345490360317228
2,8.103557890177406
3,8.103557890178585
4,8.103557890178585
5,10.098943213674701
6,9.944920626288173
7,9.924026498737419
8,9.922682868225802
9,9.922682868225802
10,9.85860369484784
11,5.840362085930977
12,5.374004920345193
13,5.374004920345193
14,5.372524056770658
15,5.372524056770658
16,5.372255907890207
17,5.372255907890207
18,5.372131209021312
19,5.3720887064895635
20,5.372054196668444
21,5.372025351194495
22,5.372000720318354
23,5.3719796247000815
24,5.371961144451063
25,5.371944764401178
26,5.37193006262887
27,5.371916412550441
28,5.371904357949276
29,5.371893993335092
30,5.371883542602085
31,5.371874508671141
32,5.371865946384723
33,5.371857715207476
34,5.371850598199444
35,5.371843579402849
36,5.3718371512631435
37,5.371830670893296
38,5.3718251769125445
39,5.371819687101443
40,5.371814728505434
41,5.371809183888992
42,5.371805101329947
43,5.371800526181886
44,5.371796503810536
