,Opportunity_cost
0,10.263229657899807
1,10.263229657899807
2,7.576064436315967
3,5.952009000377323
4,5.373490225390221
5,5.373490225390221
6,5.372483354886491
7,5.372483354886491
8,5.372242157431572
9,5.372242157431572
10,5.372109237034145
11,5.372109237034145
12,5.372038031567122
13,5.372038031567122
14,5.371987444529388
15,5.371987444529388
16,5.371987444529388
17,5.371947228041051
18,5.371947228041051
19,5.37191402281865
20,5.37191402281865
21,5.371889906635914
22,5.371889906635914
23,5.371889906635914
24,5.371869172349257
25,5.371869172349257
26,5.371849524530347
27,5.371849524530347
28,5.371846193398795
29,5.371838996381662
30,5.371838996381662
31,5.3718319899804285
32,5.37182591953448
33,5.371820122403776
34,5.371814687213757
35,5.371814687213757
36,5.371809735096122
37,5.3718048408580685
38,5.371800181133359
39,5.371795802717102
40,5.3717914841090675
41,5.3717874036801305
42,5.371783600706863
43,5.371783600706863
44,5.371783600706863
