,Opportunity_cost
0,7.3454886302465425
1,7.345490360318372
2,9.912839236004178
3,9.882638665983482
4,9.882638665983482
5,6.927115255699114
6,6.927115255699114
7,6.926947567724696
8,6.926947567724696
9,6.926876991537306
10,6.926876991537306
11,6.926876991537306
12,5.373106527848321
13,5.373106527848321
14,5.3723443539743485
15,5.3723443539743485
16,5.372150830125534
17,5.372150830125534
18,0.4773692751618128
19,0.4773692751618128
20,0.4773692751618128
21,0.08881005580394685
22,0.08881005580394685
23,0.0045832204533269305
24,0.08881005580394685
25,0.08881005580394685
26,0.08881005580394685
27,0.08881005580394685
28,0.08881005580394685
29,0.08881005580394685
30,0.08881005580394685
31,0.08881005580394685
32,0.08881005580394685
33,0.0045832204533269305
34,0.0045832204533269305
35,0.0045832204533269305
36,0.0045832204533269305
37,0.0045832204533269305
38,0.08881005580394685
39,0.08881005580394685
40,0.0045832204533269305
41,0.0045832204533269305
42,0.0045832204533269305
43,0.0045832204533269305
44,0.0045832204533269305
