,Opportunity_cost
0,10.263229657899792
1,10.031511558453612
2,9.924735975119336
3,9.924735975119336
4,9.924735975119336
5,9.748084108843727
6,5.605639324469081
7,4.723068015169261
8,4.412403222861926
9,4.411299264532005
10,3.711938526914615
11,3.711938526914615
12,3.711938526914615
13,3.711938526914615
14,1.4481553670875655
15,1.4481553670875655
16,1.4481553670875655
17,1.4481553670875655
18,1.4481553670875655
19,1.4481553670875655
20,1.4481553670875655
21,1.4481553670875655
22,1.4481553670875655
23,1.4481553670875655
24,1.3211441483849953
25,0.7817211630416878
26,0.7817211630416878
27,0.7817211630416878
28,0.7817211630416878
29,0.7817211630416878
30,0.7817211630416878
31,0.7817211630416878
32,0.7817211630416878
33,0.7817211630416878
34,0.7817211630416878
35,0.7817211630416878
36,0.7817211630416878
37,0.7817211630416878
38,0.7817211630416878
39,0.7817211630416878
40,0.7817211630416878
41,0.7817211630416878
42,0.7817211630416878
43,0.7817211630416878
44,0.7817211630416878
