,X1,X2,Opportunity_cost,Y,C_bool
0,4.25,4.25,0.0,15.958848461605548,0
1,3.75,4.75,0.0,15.528445811613246,0
2,4.75,2.75,0.0,17.76626562551841,1
3,0.7500000000000001,0.7500000000000001,0.0,33.11168646819555,0
4,3.250000000000001,1.25,0.0,29.288465090177034,1
5,0.25,3.75,0.0,30.518472271313257,1
6,1.7500000000000002,1.7500000000000002,0.0,33.12112054039278,0
7,1.25,3.250000000000001,0.0,32.90750530013798,0
8,2.75,0.25,0.0,26.391168815232287,1
9,2.25,2.25,0.0,39.45983406154593,0
10,2.2225,1.4575,10.190359791452721,30.239806344146132,1
11,2.3275,1.7575000000000003,6.953301055470405,35.219128802377,1
12,1.9325,1.5074999999999998,9.717341765602328,30.897828889315388,1
13,2.3325,1.5775000000000001,9.717341765602328,31.488816765617116,1
14,1.3325,0.6875,9.717341765602328,32.129287637850524,1
15,1.4225,1.0025,9.717341765602328,33.63311357133018,1
16,1.9275,1.4725,9.717341765602328,29.630068036618347,1
17,2.0675000000000003,1.6225,9.717341765602328,31.480781149186186,1
18,2.0175,1.4375000000000002,9.717341765602328,31.647061292370854,1
19,2.4175,1.5575,9.717341765602328,32.21833155034194,1
20,1.6575000000000002,1.1275,9.717341765602328,30.543186697834027,1
21,1.4925,1.0825,9.717341765602328,32.44898249443897,1
22,0.47250000000000003,3.1425,9.717341765602328,34.98580459890551,0
23,0.42250000000000004,3.2375,7.864440997775311,32.65735095100221,1
24,2.0325,1.5125,7.864440997775311,30.08663547630186,1
25,0.21749999999999997,3.0974999999999997,7.864440997775311,35.0810489639992,1
26,0.42750000000000005,3.2725000000000004,6.63378997378107,33.51045442754108,1
27,0.11249999999999999,3.5375,6.63378997378107,33.88058100694557,1
28,0.3225,3.1075,6.901920529451914,34.4876987299343,1
29,0.7424999999999999,3.5524999999999993,6.901920529451914,31.51093779467307,1
30,0.2725,3.3475,6.901920529451914,32.35152879385871,1
31,0.3775,3.1525000000000003,6.901920529451914,33.827628178696514,1
32,0.14250000000000002,3.0374999999999996,6.901920529451914,35.68524503627619,1
33,0.22749999999999998,3.1625000000000005,6.30211677774065,34.94820999149262,1
34,0.2725,3.1025,6.30211677774065,34.09440324970307,1
35,0.1475,2.8974999999999995,6.30211677774065,35.99449127311864,1
36,0.29250000000000004,3.2425000000000006,6.30211677774065,34.44295473045445,1
37,3.1674999999999995,2.6475000000000004,6.446928814084899,34.028814160632656,1
38,2.7725,2.3075,0.10107648330565411,41.10280742062256,1
39,2.8874999999999993,2.4025,0.10107648330565411,42.76413412455936,1
40,2.9525,2.5075000000000003,0.10107648330565411,41.025139493664774,1
41,2.9674999999999994,2.3225000000000002,0.10107648330565411,42.57918853152229,1
42,2.6525,2.2225,0.10107648330565411,40.346161566657294,1
43,2.7375000000000007,2.1325,0.10107648330565411,39.040825992551426,1
44,3.0625,2.4125,0.10107648330565411,38.36647670827855,1
45,2.7225,2.2225,0.10107648330565411,39.10660607861923,1
46,2.9974999999999996,2.1975,0.10107648330565411,40.898856238679876,1
47,2.817500000000001,2.1625,0.10107648330565411,40.99568815400926,1
48,2.6624999999999996,2.0925,0.10107648330565411,39.46752632424981,1
49,3.0574999999999997,2.4325,0.10107648330565411,39.57188724552606,1
50,3.1274999999999995,2.2475,0.10107648330565411,39.40369445592079,1
51,2.9674999999999994,2.3075,0.10107648330565411,41.13062532769112,1
52,2.8525,2.4375,0.10107648330565411,40.635356783885875,1
53,2.6775,2.1574999999999998,0.10107648330565411,39.04561840143458,1
54,2.8325,2.2575000000000003,0.10107648330565411,40.840807641434715,1
