,Opportunity_cost
0,8.867355914636555
1,8.867355914636555
2,8.855780793609028
3,8.855780793609028
4,1.2149103379353932
5,1.2149103379353932
6,1.2149103379353932
7,1.0927935011854473
8,1.0351767139654555
9,1.0348214702213667
10,1.034703738831098
11,1.034703738831098
12,1.034703738831098
13,0.17815434264065289
14,0.002055628253508246
15,0.002055628253508246
16,0.0008938625636929487
17,0.0008938625636929487
18,0.0008938625636929487
19,0.0008938625636929487
20,0.0008938625636929487
21,0.0008938625636929487
22,0.0008938625636929487
23,0.0008938625636929487
24,0.0008938625636929487
25,0.0008938625636929487
26,0.0008938625636929487
27,0.0008938625636929487
28,0.0008938625636929487
29,0.0008938625636929487
30,0.0008938625636929487
31,0.0008938625636929487
32,0.0008938625636929487
33,0.0008938625636929487
34,0.0008938625636929487
35,0.0008938625636929487
36,0.0008938625636929487
37,0.0008938625636929487
38,0.0008938625636929487
39,0.0008938625636929487
40,0.0008938625636929487
41,0.0008938625636929487
42,0.0008938625636929487
43,0.0008938625636929487
44,0.0008938625636929487
