,OC sampled,OC GP mean,Y,C,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-2.4002167369504694,7.193325667017847,0,0.0,0.0,0.0
1,0.0,0.0,-0.6777797783950256,7.366334610448586,0,0.0,0.0,0.0
2,0.0,0.0,-0.12096845398473802,4.6737822157027615,0,0.0,0.0,0.0
3,0.0,0.0,-2.7413575888877904,8.844722876501272,0,0.0,0.0,0.0
4,0.0,0.0,-3.4322328418173846,11.563788437120989,0,0.0,0.0,0.0
5,0.0,0.0,-0.8227093650463262,6.472154048871123,0,0.0,0.0,0.0
6,0.0,0.0,-2.312936257442756,6.529542006194617,0,0.0,0.0,0.0
7,0.0,0.0,-2.9858327175883312,11.872795186614404,0,0.0,0.0,0.0
8,0.0,0.0,0.09970512167785728,4.571164062983863,0,0.0,0.0,0.0
9,0.0,0.0,-1.3211437999612956,6.354838096608503,0,0.0,0.0,0.0
10,0.0,0.0,-1.6310727956416742,6.185526507381677,0,0.0,0.0,0.0
11,0.0,0.0,-2.318456317000627,7.1539998888325975,0,0.0,0.0,0.0
12,0.0,0.0,-3.0107229408729084,7.933469236383204,0,0.0,0.0,0.0
13,0.0,0.0,-3.2829261053549046,13.76912262439593,0,0.0,0.0,0.0
14,0.0,0.0,-2.43947554520869,9.337758454008883,0,0.0,0.0,0.0
15,0.0,0.0,-2.2411859666387994,7.277411902389388,0,0.0,0.0,0.0
16,0.0,0.0,-0.8453024370802886,5.915378684075113,0,0.0,0.0,0.0
17,0.0,0.0,0.5693904903001885,5.0600653827099595,0,0.0,0.0,0.0
18,0.0,0.0,-2.936049058075392,11.927318975754519,0,0.0,0.0,0.0
19,0.0,0.0,-1.9720450755710168,7.315091367896128,0,0.0,0.0,0.0
20,0.0,0.0,-2.408843216500556,7.193325667017847,0,0.0,0.0,0.0
21,0.0,0.0,-2.159385172953324,6.641674538851713,0,0.0,0.0,0.0
22,0.0,0.0,-2.0182500441535405,7.547220394415562,0,0.0,0.0,0.0
23,0.0,0.0,-2.649981670844649,7.150918530218191,0,0.0,0.0,0.0
24,0.0,0.0,-1.7759710748619542,7.750194129386707,0,0.0,0.0,0.0
25,0.0,0.0,-2.4815897421398216,6.865788790889453,0,0.0,0.0,0.0
26,0.0,0.0,-2.5040600461244904,7.141838354040224,0,0.0,0.0,0.0
27,0.0,0.0,-1.5208061863517497,7.365342606046628,0,0.0,0.0,0.0
28,0.0,0.0,-2.1413414387189014,7.771017181579982,0,0.0,0.0,0.0
29,0.0,0.0,-5.153589785896727,11.272032061175985,0,0.0,0.0,0.0
30,0.0,0.0,-2.4140349421964324,7.205846153766213,0,0.0,0.0,0.0
31,0.0,0.0,-2.408843216500556,7.193325667017847,0,0.0,0.0,0.0
32,0.0,0.0,-0.8290751601092964,5.59916738173629,0,0.0,0.0,0.0
33,0.0,0.0,-5.254988442039977,10.77458385881784,0,0.0,0.0,0.0
34,0.0,0.0,-2.44757537640206,7.0022781921068935,0,0.0,0.0,0.0
35,0.0,0.0,-1.5991928347888913,7.076407110911889,0,0.0,0.0,0.0
36,0.0,0.0,-6.478042051179168,12.100960405163573,0,0.0,0.0,0.0
37,0.0,0.0,-3.619590923193228,10.59183204119055,0,0.0,0.0,0.0
