,Opportunity_cost
0,2.6912113374593716
1,2.6912113374593716
2,2.6912113374593716
3,2.6912113374593787
4,2.6912113374593787
5,2.6912113374593787
6,2.6912113374593787
7,2.6912113374593787
8,2.6912113374593787
9,2.6912113374593787
10,2.6912113374593787
11,2.6912113374593787
12,2.6912113374593787
13,2.6912113374593787
14,2.6912113374593787
15,2.6912113374593787
16,2.6912113374593787
17,2.6912113374593787
18,2.6912113374593787
19,2.6912113374593787
20,2.6912113374593787
21,2.6912113374593787
22,2.6912113374593787
23,2.6912113374593787
24,2.6912113374593787
25,2.6912113374593787
26,2.6912113374593787
27,2.6912113374593787
28,2.6912113374593787
29,2.6912113374593787
30,2.6912113374593787
31,2.6912113374593787
32,2.6912113374593787
33,2.6912113374593787
34,2.6912113374593787
35,2.6912113374593787
36,2.6912113374593787
37,2.6912113374593787
38,2.6912113374593787
39,2.6912113374593787
40,2.6912113374593787
41,2.6912113374593787
42,2.6912113374593787
43,2.6912113374593787
44,2.6912113374593787
