,Opportunity_cost
0,5.814695501916056
1,5.634832774303
2,5.634832774303021
3,5.634832774303021
4,5.634832774303021
5,5.634832774303021
6,5.634832774303021
7,0.7747086013886175
8,0.6438030949515294
9,0.6012563891983547
10,0.6010424305151787
11,0.6010424305151787
12,0.6010424305151787
13,0.6010424305151787
14,0.6010424305151787
15,0.6010424305151787
16,0.6010424305151787
17,0.6010424305151787
18,0.6010424305151787
19,0.6010424305151787
20,0.6010424305151787
21,0.6008985010022059
22,0.6008985010022059
23,0.6008830415800759
24,0.6008673972991829
25,0.6008673972991829
26,0.6008673972991829
27,0.6008538940982788
28,0.6008538940982788
29,0.6008538940982788
30,0.6008538940982788
31,0.6008538940982788
32,0.6008538940982788
33,0.6008538940982788
34,0.6008538940982788
35,0.6008538940982788
36,0.6008538940982788
37,0.6008538940982788
38,0.6008538940982788
39,0.6008538940982788
40,0.6008538940982788
41,0.6008538940982788
42,0.6008538940982788
43,0.6008538940982788
44,0.6008538940982788
