,Opportunity_cost
0,9.91051842349755
1,9.783458685675164
2,9.757792610509394
3,8.925264953116347
4,7.145307633102
5,5.8779267954512235
6,5.539849467935554
7,5.507210432496841
8,5.492618467786677
9,5.492618467786677
10,5.492618467786677
11,5.492618467786677
12,5.492618467786677
13,5.492618467786677
14,5.492618467786677
15,5.492618467786677
16,5.492618467786677
17,5.492618467786677
18,5.492618467786677
19,5.492618467786677
20,5.492618467786677
21,5.492618467786677
22,5.492618467786677
23,5.492618467786677
24,5.492618467786677
25,5.492618467786677
26,5.492618467786677
27,5.492618467786677
28,5.492618467786677
29,5.492618467786677
30,5.433206834209827
31,5.433206834209827
32,5.433150702125076
33,5.4331081989269805
34,5.376315290255853
35,5.373988794877157
36,5.372505477191616
37,5.372344103859
38,5.372260601981843
39,5.372200961172851
40,5.372200961172851
41,5.372200961172851
42,5.372200961172851
43,5.372200961172851
44,5.372200961172851
