,Opportunity_cost
0,7.433406463218965
1,7.433406463218965
2,4.835667451830261
3,4.835582536250648
4,4.835582536250648
5,4.835582536250648
6,4.835582536250648
7,4.835582536250648
8,4.821387643672324
9,4.821387643672324
10,4.821387643672324
11,4.821387643672324
12,4.821387643672324
13,4.821387643672324
14,4.821387643672324
15,4.821387643672324
16,4.821387643672324
17,4.821387643672324
18,4.821387643672324
19,4.821387643672324
20,4.821387643672324
21,4.821387643672324
22,4.821387643672324
23,4.821387643672324
24,4.821387643672324
25,4.821387643672324
26,4.821387643672324
27,4.821387643672324
28,4.821387643672324
29,4.821387643672324
30,4.821387643672324
31,4.821387643672324
32,4.821387643672324
33,4.821387643672324
34,4.821387643672324
35,4.821387643672324
36,4.821387643672324
37,4.821387643672324
38,4.821387643672324
39,4.821387643672324
40,4.821387643672324
41,4.821387643672324
42,4.821387643672324
43,4.821387643672324
44,4.821387643672324
