,Opportunity_cost
0,7.34549001242646
1,7.345490360318408
2,7.345490360318408
3,7.345490360318408
4,7.345490360318408
5,7.345490360318408
6,7.345490360318408
7,7.345490360318408
8,7.345490360318408
9,7.345490360318408
10,7.345490360318408
11,7.345490360318408
12,6.740716591621208
13,6.014946014020211
14,5.4049554646864095
15,5.373173127131658
16,5.372753786291057
17,5.372521230664191
18,5.372401128500513
19,5.372324403646232
20,5.372269613354447
21,5.372109242946955
22,5.372068708746426
23,5.372036071424823
24,5.372008328335973
25,5.372008328335973
26,5.371986081471235
27,5.371986081471235
28,5.371966701365061
29,5.371947889937367
30,5.371947889937367
31,5.371947889937367
32,5.371931676721992
33,5.371931676721992
34,5.371918355417243
35,5.371904297083553
36,5.371892738334793
37,5.371892738334793
38,5.371892738334793
39,5.371881989901361
40,5.371881989901361
41,5.371872096695661
42,5.371872096695661
43,5.371872096695661
44,5.371872096695661
