,Opportunity_cost
0,10.569421354384978
1,10.032852406347299
2,9.870818042621089
3,9.868387785298314
4,9.8678474886486
5,9.867564965612043
6,9.867564965612043
7,9.867564965612043
8,8.174672811194085
9,7.554719769187585
10,5.592567865192187
11,5.401966248046307
12,5.373499769016476
13,5.372400627230377
14,5.372355020964832
15,5.372355020964832
16,5.372355020964832
17,5.372250084487931
18,5.372250084487931
19,5.372250084487931
20,5.372250084487931
21,5.372250084487931
22,5.372250084487931
23,0.9049136639028177
24,0.11586251526669145
25,0.11586251526669145
26,0.11586251526669145
27,0.11586251526669145
28,0.11586251526669145
29,0.11586251526669145
30,0.11586251526669145
31,0.11586251526669145
32,0.11586251526669145
33,0.11586251526669145
34,0.11586251526669145
35,0.11586251526669145
36,0.0006368610894256221
37,0.0006368610894256221
38,0.00043603196696295754
39,0.0003549422682240788
40,0.00030701791347098606
41,0.000274888759243197
42,0.0002514572844063423
43,0.00023301662587726923
44,0.00021831037324915314
