,Opportunity_cost
0,6.99867390185895
1,6.340361432911834
2,6.249944916274998
3,6.249944916274998
4,6.249944916274998
5,6.249944916274998
6,6.249944916274998
7,6.249944916274998
8,6.249944916274998
9,6.249944916274998
10,6.249944916274998
11,6.249944916274998
12,6.249944916274998
13,3.4656436203887537
14,0.8601180809092241
15,0.8601180809092241
16,0.8601180809092241
17,0.8601180809092241
18,0.8601180809092241
19,0.8601180809092241
20,0.8601180809092241
21,0.8601180809092241
22,0.8601180809092241
23,0.8601180809092241
24,0.8601180809092241
25,0.8601180809092241
26,0.8601180809092241
27,0.8601180809092241
28,0.8601180809092241
29,0.8601180809092241
30,0.8601180809092241
31,0.8601180809092241
32,0.8601180809092241
33,0.8601180809092241
34,0.8601180809092241
35,0.8601180809092241
36,0.8601180809092241
37,0.8601180809092241
38,0.8601180809092241
39,0.8601180809092241
40,0.8601180809092241
41,0.8601180809092241
42,0.8601180809092241
43,0.8601180809092241
44,0.8601180809092241
