,Opportunity_cost
0,5.153285585398365
1,5.153285585398365
2,5.153285585398393
3,5.153285585398393
4,5.153285585398393
5,5.153285585398393
6,5.153285585398393
7,5.153285585398393
8,5.153285585398393
9,5.153285585398393
10,5.153285585398393
11,5.153285585398393
12,5.153285585398393
13,5.153285585398393
14,5.153285585398393
15,5.153285585398393
16,5.153285585398393
17,5.153285585398393
18,5.153285585398393
19,5.153285585398393
20,5.153285585398393
21,5.153285585398393
22,5.153285585398393
23,5.153285585398393
24,5.153285585398393
25,5.153285585398393
26,5.153285585398393
27,5.153285585398393
28,5.153285585398393
29,5.153285585398393
30,5.153285585398393
31,5.153285585398393
32,5.153285585398393
33,5.153285585398393
34,5.153285585398393
35,5.153285585398393
36,5.153285585398393
37,5.153285585398393
38,5.153285585398393
39,5.153285585398393
40,5.153285585398393
41,5.153285585398393
42,5.153285585398393
43,5.153285585398393
44,5.153285585398393
