,Opportunity_cost
0,36.684974927596166
1,36.68497364378348
2,36.68497364378348
3,37.03293857358614
4,37.032940136891575
5,37.09025372078927
6,37.09025340124852
7,37.100092511356536
8,37.10008970619494
9,39.802127887625325
10,41.240491039108
11,41.24049070545904
12,41.29782053207291
13,41.297819561981264
14,41.297819561981264
15,41.297819561981264
16,41.393018212476974
17,41.41239285379421
18,41.412391169813574
19,41.412391169813574
20,41.412391169813574
21,41.412391169813574
22,41.412391169813574
23,41.412391169813574
24,41.412391169813574
25,41.412391169813574
26,41.412391169813574
27,41.412391169813574
28,41.412391169813574
29,41.451826063822935
30,41.451824037427045
31,41.451824037427045
32,41.451824037427045
33,41.451824037427045
34,41.451824037427045
35,41.451824037427045
36,41.451824037427045
37,41.451824037427045
38,41.451824037427045
39,41.451824037427045
40,41.451824037427045
41,41.451824037427045
42,41.451824037427045
43,41.451824037427045
44,41.451824037427045
