,Opportunity_cost
0,39.00529323109994
1,39.00529769283486
2,39.00529769283486
3,41.21727078024571
4,41.21727061524776
5,41.21727061524776
6,41.21727061524776
7,41.21727061524776
8,41.21727061524776
9,41.21727061524776
10,41.21727061524776
11,41.31217354638624
12,41.31217478686482
13,41.31217478686482
14,41.406867174433984
15,41.406867951119835
16,41.406867951119835
17,41.406867951119835
18,41.406867951119835
19,41.406867951119835
20,41.406867951119835
21,41.406867951119835
22,41.406867951119835
23,41.406867951119835
24,41.406867951119835
25,41.406867951119835
26,41.44431288784222
27,41.444312269830206
28,41.444312269830206
29,41.444312269830206
30,41.444312269830206
31,41.444312269830206
32,41.444312269830206
33,41.444312269830206
34,41.444312269830206
35,41.444312269830206
36,41.444312269830206
37,41.444312269830206
38,41.444312269830206
39,41.444312269830206
40,41.444312269830206
41,41.444312269830206
42,41.444312269830206
43,41.444312269830206
44,41.444312269830206
