,Opportunity_cost
0,38.5420384022735
1,40.238699826776234
2,40.23870006478911
3,40.23870006478911
4,40.23870006478911
5,41.272949445303354
6,41.27294761702025
7,41.27294761702025
8,41.27294761702025
9,41.27294761702025
10,41.27294761702025
11,41.38081456236387
12,41.38081483193429
13,41.44946593510371
14,41.4494676515112
15,41.4494676515112
16,41.4494676515112
17,41.4494676515112
18,41.4494676515112
19,41.4494676515112
20,41.4494676515112
21,41.4494676515112
22,41.4494676515112
23,41.4494676515112
24,41.4494676515112
25,41.4494676515112
26,41.4494676515112
27,41.4494676515112
28,41.4494676515112
29,41.4494676515112
30,41.4494676515112
31,41.4494676515112
32,41.4494676515112
33,41.4494676515112
34,41.4494676515112
35,41.4494676515112
36,41.4494676515112
37,41.4494676515112
38,41.45532536786779
39,41.455324331450996
40,41.455324331450996
41,41.455324331450996
42,41.455324331450996
43,41.455324331450996
44,41.455324331450996
