,Opportunity_cost
0,35.41220198914015
1,37.010879034432925
2,37.010879034432925
3,37.010879034432925
4,37.13143077144526
5,37.13143077144526
6,37.13143077144526
7,37.133214355280856
8,37.133214355280856
9,37.13322652583503
10,37.133235183480146
11,37.133237149976935
12,37.133237149976935
13,37.133237149976935
14,37.133237149976935
15,37.133237149976935
16,37.133237149976935
17,37.133237149976935
18,37.13324482497093
19,37.13324482497093
20,37.13324482497093
21,37.13324482497093
22,37.13324482497093
23,37.13324482497093
24,37.13324482497093
25,37.13324482497093
26,37.13324482497093
27,37.13324482497093
28,37.13324482497093
29,37.13324482497093
30,37.13324482497093
31,37.13324482497093
32,37.13324482497093
33,37.13324482497093
34,37.13324482497093
35,37.13324482497093
36,37.13324482497093
37,37.13324482497093
38,37.13324482497093
39,37.13324482497093
40,37.13324482497093
41,37.13324482497093
42,37.13324482497093
43,37.13324482497093
44,37.13324482497093
