,Opportunity_cost
0,35.33181084075108
1,35.95675522292291
2,41.05855326507361
3,41.058550793638254
4,41.058550793638254
5,41.378543845447844
6,41.385633793787726
7,41.41966130069707
8,41.41966271498232
9,41.41966271498232
10,41.41966271498232
11,41.41966271498232
12,41.41966271498232
13,41.41966271498232
14,41.41966271498232
15,41.41966271498232
16,41.41966271498232
17,41.44182647894673
18,41.441827768259834
19,41.447339313464674
20,41.44733822810108
21,41.44733822810108
22,41.45596342530068
23,41.45596447056151
24,41.45596447056151
25,41.45596447056151
26,41.45596447056151
27,41.45596447056151
28,41.45596447056151
29,41.45596447056151
30,41.45596447056151
31,41.45596447056151
32,41.45596447056151
33,41.45596447056151
34,41.45596447056151
35,41.45596447056151
36,41.45596447056151
37,41.45596447056151
38,41.45596447056151
39,41.45596447056151
40,41.45596447056151
41,41.456139657401806
42,41.45613822972029
43,41.45613822972029
44,41.45613822972029
