,Opportunity_cost
0,41.28387920923363
1,41.28387926615502
2,41.28387926615502
3,41.28387926615502
4,41.28387926615502
5,41.28387926615502
6,41.28387926615502
7,41.28387926615502
8,41.41082683073892
9,41.44289595873581
10,41.44289490221031
11,41.44289490221031
12,41.44289490221031
13,41.44289490221031
14,41.44289490221031
15,41.44289490221031
16,41.44289490221031
17,41.44289490221031
18,41.44289490221031
19,41.44289490221031
20,41.44289490221031
21,41.44289490221031
22,41.44289490221031
23,41.44289490221031
24,41.44289490221031
25,41.44289490221031
26,41.44289490221031
27,41.44289490221031
28,41.44289490221031
29,41.44289490221031
30,41.44289490221031
31,41.44289490221031
32,41.44289490221031
33,41.44289490221031
34,41.44289490221031
35,41.44289490221031
36,41.44289490221031
37,41.44289490221031
38,41.44289490221031
39,41.44289490221031
40,41.44289490221031
41,41.44289490221031
42,41.44289490221031
43,41.44289490221031
44,41.44289490221031
