,Opportunity_cost
0,38.01524186037279
1,38.01524186037279
2,40.399630024401375
3,40.399630024401375
4,41.16008151585685
5,41.16008151585685
6,41.17398357441489
7,41.17398357441489
8,41.174216737598094
9,41.174216737598094
10,41.174216737598094
11,41.174216737598094
12,41.174216737598094
13,41.17427308471176
14,41.17427308471176
15,41.17427308471176
16,41.17427308471176
17,41.17427308471176
18,41.17427308471176
19,41.17427308471176
20,41.17427308471176
21,41.17427308471176
22,41.17427308471176
23,41.17427308471176
24,41.17427308471176
25,41.17427308471176
26,41.17427308471176
27,41.17427308471176
28,41.17427308471176
29,41.17427308471176
30,41.17427308471176
31,41.17427308471176
32,41.17427308471176
33,41.17427308471176
34,41.17427308471176
35,41.17427308471176
36,41.17427308471176
37,41.17427308471176
38,41.17427308471176
39,41.17427308471176
40,41.17427308471176
41,41.17427308471176
42,41.17427308471176
43,41.17427308471176
44,41.17427308471176
