,Opportunity_cost
0,33.74086733990079
1,35.35806708283069
2,37.11601303296829
3,37.116011993615764
4,37.116011993615764
5,37.116011993615764
6,37.116011993615764
7,40.60131058812227
8,41.31588050962987
9,41.31588081301625
10,41.31588081301625
11,41.31588081301625
12,41.38871539350184
13,41.388715386236825
14,41.388715386236825
15,41.388715386236825
16,41.39180133839354
17,41.39180268790105
18,41.39180268790105
19,41.39180268790105
20,41.39180268790105
21,41.39180268790105
22,41.418366030136646
23,41.41836640581604
24,41.41836640581604
25,41.41836640581604
26,41.41836640581604
27,41.41836640581604
28,41.41836640581604
29,41.41836640581604
30,41.41836640581604
31,41.41836640581604
32,41.41836640581604
33,41.41836640581604
34,41.41836640581604
35,41.41836640581604
36,41.41836640581604
37,41.41836640581604
38,41.41836640581604
39,41.41836640581604
40,41.41836640581604
41,41.41836640581604
42,41.41836640581604
43,41.41836640581604
44,41.41836640581604
