,Opportunity_cost
0,36.972253918678554
1,36.972252201790226
2,40.00454268708979
3,40.859477354988556
4,41.32373421246415
5,41.40966462001396
6,41.40966439702359
7,41.40966439702359
8,41.40966439702359
9,41.40966439702359
10,41.40966439702359
11,41.40966439702359
12,41.40966439702359
13,41.40966439702359
14,41.45157209631262
15,41.4515714199407
16,41.4515714199407
17,41.4515714199407
18,41.4515714199407
19,41.4515714199407
20,41.4515714199407
21,41.4515714199407
22,41.4515714199407
23,41.4515714199407
24,41.4515714199407
25,41.4515714199407
26,41.4515714199407
27,41.4515714199407
28,41.4515714199407
29,41.4515714199407
30,41.4515714199407
31,41.4515714199407
32,41.4515714199407
33,41.4515714199407
34,41.4515714199407
35,41.4515714199407
36,41.4515714199407
37,41.4515714199407
38,41.4515714199407
39,41.4515714199407
40,41.4515714199407
41,41.4515714199407
42,41.4515714199407
43,41.4515714199407
44,41.4515714199407
