,Opportunity_cost
0,2.632237356809135
1,0.25869422373751405
2,0.24601053099159031
3,0.22718500738791647
4,0.19964702898481335
5,0.18379775885806282
6,0.17724504153214582
7,0.1730288707944183
8,0.17029832162210568
9,0.17024971860000448
10,0.165244687913912
11,0.16521511971249936
12,0.16295389838602858
13,0.16293533461430343
14,0.16292007191783853
15,0.16290718461109321
16,0.15881383876271116
17,0.1588029565608906
18,0.15879376701364833
19,0.15878597515194315
20,0.15877908414422848
21,0.15877232577973643
22,0.15876607547006927
23,0.1551919535654278
24,0.15518691401716467
25,0.1551820674557831
26,0.15517760791672686
27,0.15517357319224345
28,0.15516983958291064
29,0.15516584257871102
30,0.15516230168874756
31,0.15515913580436802
32,0.155155265287938
33,0.15515128398426725
34,0.15225319751001365
35,0.15225029160225745
36,0.15224749828384176
37,0.15224525199433003
38,0.1522429639388605
39,0.15224067491327986
40,0.15223871595109273
41,0.1522368650242356
42,0.15223507907959544
43,0.1522332774746431
44,0.15223007813800393
