,Opportunity_cost
0,38.311742516080436
1,41.211908316948346
2,41.21190737515674
3,41.21190737515674
4,41.410789514318566
5,41.41078988974748
6,41.41078988974748
7,41.41078988974748
8,41.41078988974748
9,41.41078988974748
10,41.41078988974748
11,41.41078988974748
12,41.41078988974748
13,41.41078988974748
14,41.41721185804149
15,41.41721184582792
16,41.41721184582792
17,41.41721184582792
18,41.41721184582792
19,41.41721184582792
20,41.41721184582792
21,41.41721184582792
22,41.41721184582792
23,41.41721184582792
24,41.41721184582792
25,41.41721184582792
26,41.41721184582792
27,41.41721184582792
28,41.41721184582792
29,41.41721184582792
30,41.41721184582792
31,41.41721184582792
32,41.41721184582792
33,41.438341782700235
34,41.4383439858256
35,41.4383439858256
36,41.4383439858256
37,41.4383439858256
38,41.4383439858256
39,41.4383439858256
40,41.4383439858256
41,41.4383439858256
42,41.4383439858256
43,41.4383439858256
44,41.4383439858256
