,Opportunity_cost
0,36.929825336769916
1,36.929825336769916
2,38.30951051850485
3,38.33601206724339
4,38.33601206724339
5,41.34075225748709
6,41.37120736967038
7,41.37120736967038
8,41.37120736967038
9,41.43638998654042
10,41.43638998654042
11,41.44912439038839
12,41.44912439038839
13,41.44913600250042
14,41.44913600250042
15,41.44913600250042
16,41.44917993699377
17,41.44917993699377
18,41.44917993699377
19,41.4491805613831
20,41.4491805613831
21,41.449191094284174
22,41.449191094284174
23,41.449191094284174
24,41.449191094284174
25,41.449191094284174
26,41.449191094284174
27,41.449191094284174
28,41.449191094284174
29,41.449191094284174
30,41.449191094284174
31,41.44927763099644
32,41.44927763099644
33,41.44927763099644
34,41.44927763099644
35,41.44927763099644
36,41.44927763099644
37,41.44927763099644
38,41.44927763099644
39,41.44927763099644
40,41.44927763099644
41,41.44927763099644
42,41.44927763099644
43,41.44927763099644
44,41.44927763099644
