,Opportunity_cost
0,36.30389285350274
1,36.31357849543525
2,36.31357849543525
3,36.84686900997313
4,40.44890701485148
5,40.44890701485148
6,41.035172935685644
7,41.06082301096972
8,41.06082301096972
9,41.35463724128769
10,41.45047488777528
11,41.45047488777528
12,41.45047488777528
13,41.45047488777528
14,41.45047488777528
15,41.453029209508536
16,41.455670530391295
17,41.455694126295775
18,41.455694126295775
19,41.455694126295775
20,41.455694126295775
21,41.455694126295775
22,41.455694126295775
23,41.455694126295775
24,41.455694126295775
25,41.45569472686514
26,41.45569472686514
27,41.45569472686514
28,41.45569472686514
29,41.45569472686514
30,41.45569472686514
31,41.45569472686514
32,41.45569544574152
33,41.455868824291365
34,41.455868824291365
35,41.455868824291365
36,41.455868824291365
37,41.455868824291365
38,41.455868824291365
39,41.455868824291365
40,41.45616787686356
41,41.45616787686356
42,41.45616787686356
43,41.45616787686356
44,41.45616787686356
