,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-2.750015442260651,0,0.0,0.0,0.0
1,0.0,0.0,1.7127552601671063,0,0.0,0.0,0.0
2,0.0,0.0,-7.389612192437027,1,0.0,0.0,0.0
3,0.0,0.0,-6.994406916132396,1,0.0,0.0,0.0
4,0.0,0.0,-18.261968262540137,0,0.0,0.0,0.0
5,0.0,0.0,-10.839523070079125,1,0.0,0.0,0.0
6,0.0,0.0,-14.253449655399802,0,0.0,0.0,0.0
7,0.0,0.0,-4.380524537171957,1,0.0,0.0,0.0
8,0.0,0.0,-3.9614873161501523,1,0.0,0.0,0.0
9,0.0,0.0,-5.5888559880691355,1,0.0,0.0,0.0
10,-0.0,-5.215683489199625,-5.313557994257544,0,0.0,-5.215683489199625,6.174274328866346
11,-0.0,0.0,1.4611924378000316,0,0.0,0.0,6.174274328866346
12,-0.0,5.426401262717035,-3.2275120732870124,1,0.0,5.426401262717035,6.174274328866346
13,-0.0,0.0,-14.17437792702393,0,0.0,0.0,6.174274328866346
14,-0.0,5.890396524925134,-15.632908374731699,1,0.0,5.890396524925134,6.174274328866346
15,-0.0,5.762201825250811,-17.03714544233127,1,0.0,5.762201825250811,6.174274328866346
16,-0.0,5.276738650968161,-16.891959891507764,1,0.0,5.276738650968161,6.174274328866346
17,-0.0,4.748562207057275,-0.9671185779795035,1,0.0,4.748562207057275,6.174274328866346
18,-0.0,-0.02121966842403289,6.151672282428893,1,0.0,-0.02121966842403289,6.174274328866346
19,6.150848245943406,5.733308500875068,5.732968209773392,1,0.0,5.733308500875068,6.174274328866346
20,6.150848245943406,6.123020925555894,6.1236129779080635,1,0.0,6.123020925555894,6.174274328866346
21,6.150848245943406,6.170007238344358,6.169950632474508,1,0.0,6.170007238344358,6.174274328866346
22,6.170007238344358,6.170007238344358,6.169913706089469,1,0.0,6.170007238344358,6.174274328866346
23,6.170007238344358,6.170007238344358,6.171646870957539,1,0.0,6.170007238344358,6.174274328866346
