,Opportunity_cost,Y,C_bool,recommended_val,optimum
0,0.0,-0.7426201954634707,0,0.0,0.0
1,0.0,1.0488013697961132,1,0.0,0.0
2,0.0,0.3868139385499812,0,0.0,0.0
3,0.0,-0.7478500712173083,0,0.0,0.0
4,0.0,-0.8194822562586233,0,0.0,0.0
5,0.0,-0.7599979523823379,0,0.0,0.0
6,0.0044565421625066826,1.7344677129288661,1,1.8838582379581688,1.8883147801206754
7,9.94692270928077e-06,0.6827358169344088,1,1.8883048331979666,1.8883147801206759
8,4.848190103268202e-05,1.8777066097818844,1,1.8882662982196436,1.8883147801206763
9,1.030426502612869e-05,1.7065971149573846,1,1.8883044758556502,1.8883147801206763
10,9.65839764610621e-07,0.8641455542883205,1,1.8883138142809117,1.8883147801206763
