,X1,X2,Opportunity_cost,Y,C_bool
0,6.25,8.25,0.0,59.62499773909205,0
1,7.750000000000002,3.75,0.0,131.62500131316867,0
2,-1.25,5.250000000000001,0.0,221.62500129948907,0
3,9.25,6.75,0.0,68.62500048606529,0
4,-4.25,0.75,0.0,406.12499983617374,0
5,-2.7499999999999996,9.750000000000002,0.0,190.12500030209185,1
6,3.25,2.2500000000000004,0.0,208.12500107495637,1
7,0.2500000000000009,11.25,0.0,109.1249991141748,0
8,4.750000000000002,12.750000000000002,0.0,32.62500011260225,0
9,1.75,14.25,0.0,68.62500069414995,0
10,1.9395517650165202,0.9991617510044837,231.09167336726892,260.99429980076144,0
11,4.580622265991035,3.1221257220939864,237.381654624475,170.4535531700313,0
12,-4.941751276459222,7.704098636355109,240.23584547960272,276.48610638138024,0
13,6.974741245111121,0.30216428706698184,238.19625988633734,225.17856504138751,0
14,-0.16754361075881885,0.2544564346454964,236.24682057794627,320.8099974845351,0
15,1.3947653815592493,12.481047489709605,235.65405581028978,80.39518493214005,0
16,3.707487810214117,3.8612519070068934,235.4652905567312,163.66741633989903,0
17,1.0560717322310111,0.4376327425326926,208.12500107495637,292.0563923502884,0
18,2.8132144558042453,1.5364462804764625,208.12500107495637,232.9171638047759,1
19,3.0288416146084978,2.599627305253934,232.9171638047759,202.36629328475615,1
20,3.122414084302642,0.061441578652794634,232.9171638047759,270.4617156746775,0
21,4.412004780220514,0.8119562271182491,265.63992099673186,232.52627504983624,0
22,5.871028792603079,0.6831718525240411,265.5002312370217,222.01997173074193,0
23,3.307658530548211,0.27740999827992513,267.1119634757709,261.54209046908454,1
24,3.4068037929910298,1.7383285027682125,268.26735439527664,219.34216654265464,1
25,3.888242333556105,0.4606982760771298,268.2798848904413,248.74487471408352,1
26,5.555302578904189,2.252529853257625,268.28297338106955,182.25333002730497,0
27,3.459492439452824,1.519899106559859,268.28140843917555,224.4913587661263,1
28,5.002858912972378,0.5396753595075487,268.4226425584543,234.07240822203968,0
29,3.4502232195696103,0.6412710844089158,268.41599073232265,249.0726709909785,1
30,6.563422588411909,1.2870695226054893,268.5149369834674,199.85452592346687,0
31,1.6228996291090871,0.059143076557399706,268.5922211351603,293.4050169858544,0
32,5.871028792603079,0.6831718525240411,268.69714635797254,222.01997252051655,0
33,3.9352501880568393,2.875839625689328,268.68571150425157,183.77645427392846,1
34,3.0429989296580704,1.7020939681187919,268.6950194415976,225.23416764572394,1
35,3.211130646494813,0.18728827012167396,268.6187944368034,265.5051755625824,1
36,6.563422588411909,1.2870695226054893,268.6736921974483,199.85452722491033,0
37,5.555302578904189,2.252529853257625,268.66239462696024,182.25332994109223,0
38,3.0305611862982857,2.7035213345330957,268.6369482088327,199.77646714526549,1
39,1.622899703323178,0.0591430760334416,268.6453795878542,293.405015888911,0
40,5.473350359202574,1.1897407791128223,268.65884347204394,211.21381678354243,0
41,4.7500057732709475,12.750002474258979,268.6609975842331,32.62492868506414,0
42,3.6920710860809614,8.254636670703276,268.69056546986,85.28989316131904,0
43,5.91717534636215,13.396668798749404,268.69905781237077,19.240127098411968,0
44,-2.948775595723279,5.756648748107586,267.39235099329096,253.1103327868219,0
45,-3.9432774222922555,1.7135498206704094,268.6601283606661,370.94474474292633,0
46,8.19181988063634,4.870848485491825,265.5051755625824,105.86922703737481,0
47,8.191819880043818,4.870848485946785,268.63745342880526,105.86922454207144,0
48,6.804074640288078,13.83996880274363,268.65705114162853,11.559609793802048,0
49,3.25,2.2500000000000004,268.6555326660294,208.1249987048063,1
