,Y,C,C_bool,OC
0,-2.690877996848668,11.725486136113592,0,0.0
1,-2.0349655713220067,6.4795672520582315,0,0.0
2,-4.392122029919306,11.620804421926751,0,0.0
3,-2.754352659479447,7.545286767201457,0,0.0
4,-2.665538562995288,7.380307998362142,0,0.0
5,-2.8041711364421342,7.346933790377142,0,0.0
6,-5.8216968712553685,11.944298915784113,0,0.0
7,-2.474654417323402,9.943275435445836,0,0.0
8,-2.4002167369504694,7.193325667017847,0,0.0
9,-2.11359196633133,7.01681825429813,0,0.0
10,-2.4646269280921587,7.0249140850200185,0,0.0
11,-2.376181591685296,7.141838354040224,0,0.0
12,-3.3765915838067,9.422853411051703,0,0.0
13,-1.8116011682086337,6.320649919111157,0,0.0
14,-2.0893626246109083,7.9886524208591325,0,0.0
15,-2.2707833407062616,6.674650525973885,0,0.0
16,-2.408843216500556,7.193325667017847,0,0.0
17,-0.9129206172265608,5.628793231751944,0,0.0
18,-1.7840999104471271,6.875492122858162,0,0.0
19,-0.8493202448142125,5.470493931179237,0,0.0
20,-1.7703887980900817,7.524529728304674,0,0.0
21,-2.4720937613891474,6.929559034217527,0,0.0
22,-1.0174236117540685,5.687466072022272,0,0.0
23,-1.8614538260499596,6.706222543316738,0,0.0
24,-2.373490924663335,7.150918530218191,0,0.0
25,-4.488977496693946,10.285806703352176,0,0.0
26,-1.5010799252271767,7.05977604988973,0,0.0
27,-1.8254440792536997,8.609135535874293,0,0.0
28,-2.8701149466329015,9.767688894776963,0,0.0
29,-1.7304923693134406,7.208764499449261,0,0.0
30,-1.9153338573186125,7.141838354040224,0,0.0
31,-2.459252578952545,11.413632430334324,0,0.0
32,-4.8007265121633305,10.842501700131841,0,0.0
33,-2.3467797988460304,9.277162037637256,0,0.0
34,-0.9127868493437606,5.754293986134421,0,0.0
35,-1.6429389055138677,6.341454988245894,0,0.0
36,-2.996440482261164,9.670475789723405,0,0.0
37,-1.1617220901647751,7.856718896103198,0,0.0
38,-2.0368610345754106,8.971997220451724,0,0.0
39,-2.5024659523512214,7.528967151813122,0,0.0
40,-0.8672072458572544,5.373398011960867,0,0.0
41,-0.18638664473424754,4.752524106615845,0,0.0
42,0.08454252690419903,4.547981813243877,0,0.0
43,-2.043345569888009,8.697850058507429,0,0.0
44,-1.774704183116492,6.53283903159205,0,0.0
45,-2.870420992245333,7.5192549902847805,0,0.0
46,-0.7643086872021511,5.75405681803401,0,0.0
47,-2.451908325700061,8.61639063839469,0,0.0
48,-1.0631885344462977,5.741550683526461,0,0.0
49,-1.6608685960299687,6.281512396941088,0,0.0
50,-0.39054904767482657,5.092145112951174,0,0.0
51,-3.004119845846038,7.767388815085789,0,0.0
52,-1.119283156858573,6.7867353967565975,0,0.0
53,-1.7069391414620174,7.062411349321143,0,0.0
54,-1.0169311403518586,6.823300529969188,0,0.0
55,-2.373490924663335,7.150918530218191,0,0.0
56,-0.8908320095616401,5.502171984618579,0,0.0
57,-2.121129371069613,6.359991097773957,0,0.0
58,-3.393464161056416,9.557377470634485,0,0.0
59,-3.1834612354956997,9.5543563605909,0,0.0
60,-1.4951528114749597,6.28044980520315,0,0.0
61,-1.3947000355928614,11.210955984035698,0,0.0
62,-1.6151265388513985,6.231520462163223,0,0.0
63,-1.2792118006271571,5.798158490226682,0,0.0
64,-3.070624858524281,9.315138073496186,0,0.0
65,-2.285631835336344,7.150918530218191,0,0.0
66,-2.3788304822184485,7.150918530218191,0,0.0
67,-2.1426710654078507,6.355747624869274,0,0.0
68,-2.4658261776414765,9.166182521581682,0,0.0
69,-2.033258310440975,8.873339862117259,0,0.0
70,-1.8030762854650515,7.033039731421834,0,0.0
71,-2.369748215635441,8.334150561849919,0,0.0
72,-1.7524897999474431,6.336810473456452,0,0.0
73,-1.616602480889631,7.157970145770456,0,0.0
74,-2.1426710654078507,6.355747624869274,0,0.0
75,-2.128536871336124,6.331991374652017,0,0.0
76,-1.8384897051212068,7.323312072347647,0,0.0
77,-2.100401757214336,7.255820308732889,0,0.0
78,-2.1342113964939653,6.339877480027397,0,0.0
79,-2.06808211799541,7.161346258263003,0,0.0
80,-1.113320355014554,6.301280691299918,0,0.0
81,-0.7083303374267977,5.357144390750067,0,0.0
82,-2.6371997261966347,7.525290726783285,0,0.0
83,-3.3262625076167467,12.246707919054632,0,0.0
84,-0.9770923589385117,6.498654452535887,0,0.0
85,-1.6837209207166641,6.352370517174312,0,0.0
86,-1.2577247114997117,6.7238503361823865,0,0.0
87,-0.726941495986826,5.549810232863903,0,0.0
88,-2.705657394498433,7.548102505586543,0,0.0
89,-2.248081131971714,9.376176060506573,0,0.0
90,-2.408843216500556,7.193325667017847,0,0.0
91,-2.060857347205472,8.000471877930124,0,0.0
92,-4.441894667707313,10.177693771442778,0,0.0
93,-1.5232547043407174,6.503503279273759,0,0.0
94,-4.954535190329095,9.313289298913217,0,0.0
95,-1.2342444354842272,5.962883231343515,0,0.0
96,-1.0394570760836663,6.326783124327508,0,0.0
97,-2.668626446270374,8.941942173798637,0,0.0
98,-0.14714303645372684,5.333254060752112,0,0.0
99,-2.4858963795796285,6.927878908876316,0,0.0
100,-2.146191901058387,6.339877480027397,0,0.0
101,-2.291169881955665,6.707408756314405,0,0.0
102,-2.375757290016672,6.7234316787386845,0,0.0
103,-2.375641043696109,7.150918530218191,0,0.0
104,-0.32628909470320105,5.382656602156957,0,0.0
105,-2.1597642927614307,6.369885248127433,0,0.0
106,-0.6004071502021011,5.2363006884026015,0,0.0
107,-3.3002081201366984,11.872795186614404,0,0.0
108,-2.1387147214532907,6.337121413819095,0,0.0
109,-1.366687999040499,6.252273688062727,0,0.0
110,-1.4438713205832756,5.804105189754496,0,0.0
111,-2.6129165744340344,7.155189419471528,0,0.0
112,-1.1399206214510682,5.616926211089873,0,0.0
113,-0.7123628260505209,5.285437011333549,0,0.0
114,-3.1303224095127176,11.949291312508073,0,0.0
115,-1.1054271677727363,5.8079371041252505,0,0.0
116,-0.8726848930890548,5.969234517201687,0,0.0
117,-4.886884542076944,10.122918060341851,0,0.0
118,-2.4002167369504694,7.193325667017847,0,0.0
