,Y,C,C_bool,OC
0,-2.00136951841209,11.399528900659138,0,0.0
1,-2.044898934128676,7.484964670354193,0,0.0
2,-2.6915412131271266,7.375929070169735,0,0.0
3,-1.7462180442864352,7.023413143957961,0,0.0
4,-1.6866690262892048,7.364321483575786,0,0.0
5,-3.8871986277286474,8.971122265600382,0,0.0
6,-4.137638552255827,10.317087061330977,0,0.0
7,-2.263764512455767,7.580749052031285,0,0.0
8,-3.177335932417068,11.64181796014772,0,0.0
9,-1.6188773082920758,6.6176599506048435,0,0.0
10,-1.4538396936420321,7.484964670354193,0,0.0
11,-1.3251241002790155,5.867960175136449,0,0.0
12,-2.4172663150398965,7.210268012248277,0,0.0
13,-1.7573680023474203,6.33482082628923,0,0.0
14,-1.9416061322883371,7.265018785365382,0,0.0
15,-1.8415022083543398,6.403665093292164,0,0.0
16,-1.4673688967180245,6.282491375881858,0,0.0
17,-1.985843099743593,6.859290425548881,0,0.0
18,-2.477932002698883,7.1347507056295525,0,0.0
19,-2.2687073868265784,7.241433196700416,0,0.0
20,-2.6271283574976514,7.221896143776372,0,0.0
21,-1.5018065310190725,7.114333313820598,0,0.0
22,-0.37350626591087915,6.111650167342801,0,0.0
23,-2.0353430192949804,6.568583517706278,0,0.0
24,-0.355777143220524,8.339353706056935,0,0.0
25,-2.2567582721288484,7.265018785365382,0,0.0
26,-3.130783446687277,11.92731897575452,0,0.0
27,-2.68767171319538,7.336982932817573,0,0.0
28,-2.0099991610492394,7.0882100170840285,0,0.0
29,-1.5184312755722118,6.625391396659933,0,0.0
30,-4.865318204359448,12.876197561368372,0,0.0
31,-2.398922493549421,7.193325667017848,0,0.0
32,0.03690506845453251,4.99640133168955,0,0.0
33,-2.654929277223987,8.287098657400318,0,0.0
34,-3.679769508586729,10.910859951666735,0,0.0
35,-0.3583594959391478,5.661664333694946,0,0.0
36,-3.3649782259551513,10.013582187993048,0,0.0
37,-0.2953496127035711,6.001596321087881,0,0.0
38,-2.919176917796343,9.700543966249448,0,0.0
39,-4.730727385329249,10.831830490369335,0,0.0
40,-0.19516855893405755,8.18157511749006,0,0.0
41,-2.4237567295316325,7.210268012248277,0,0.0
42,-2.7744368365353944,7.23398165326663,0,0.0
43,-1.1957178704006917,5.664639662420635,0,0.0
44,-2.390572021354465,6.627367411737888,0,0.0
45,-2.3239756126921693,6.616481334338101,0,0.0
46,-1.8287546038119253,6.3307506855084785,0,0.0
47,-2.4130342655593284,9.055535305713397,0,0.0
48,-3.1102954596993175,7.631103238333557,0,0.0
49,-2.1088969419219192,7.158482970838797,0,0.0
50,-2.373490924663335,7.150918530218191,0,0.0
51,-2.9992707208878095,7.721255397729453,0,0.0
52,-5.8159124666062185,11.045712510206117,0,0.0
53,-4.919855994910515,12.763119848616565,0,0.0
54,-3.656617175588104,9.55154380814755,0,0.0
55,-2.216401788751327,6.972973650591882,0,0.0
56,-1.6997636781126442,7.7080550788140725,0,0.0
57,-2.1434682641829106,6.339877480027396,0,0.0
58,2.426130815586711,3.872027011189467,0,0.0
59,-1.9532344623682463,8.301642767761196,0,0.0
60,-3.1987897905199554,8.901709060142473,0,0.0
61,-2.794761047377907,7.327191621863839,0,0.0
62,0.7100472276082226,5.017169519138241,0,0.0
63,-0.4529199947908243,7.160816776454647,0,0.0
64,-3.882797739321904,9.38337846005635,0,0.0
65,4.415969377082877,3.996129338614628,0,0.0
66,1.7952900291751595,4.080529748532316,0,0.0
67,-2.8421381039157114,7.426944018771253,0,0.0
68,-2.7949054551052925,7.521469369278659,0,0.0
69,-1.1469088063275559,6.390479574990859,0,0.0
70,1.3518022653737873,4.4466150666567685,0,0.0
71,-2.4060201008042705,9.280674959626,0,0.0
72,0.9595944795585174,4.303657037271515,0,0.0
73,-1.6058743546411243,6.779707575181204,0,0.0
74,-5.388022556360325,11.006820822436412,0,0.0
75,0.49749416500045057,5.54829344528336,0,0.0
76,-1.0873424059945906,6.2212328698275385,0,0.0
77,-2.3525293171156894,7.55137147235484,0,0.0
78,-0.7151594150311379,6.050850684596753,0,0.0
79,-0.4041145789006469,6.829929573536372,0,0.0
80,-2.3704689366540532,7.150918530218191,0,0.0
81,0.3158981028410541,5.2835224045198865,0,0.0
82,0.19810628339792744,6.360328948073161,0,0.0
83,-4.25062013889407,9.808615880674973,0,0.0
84,-2.4088432165005558,7.193325667017848,0,0.0
85,-5.388492391297502,11.908186475628401,0,0.0
86,-1.1600375888147645,6.349366187942756,0,0.0
87,-0.9443781938511101,5.424759032979621,0,0.0
88,-1.7069391414620174,7.062411349321142,0,0.0
89,-2.452576497634117,8.153426604538353,0,0.0
90,-2.4218207168175634,6.827320334117288,0,0.0
91,1.542556301940855,4.369459969624745,0,0.0
92,-0.7899218552828412,5.320971939345298,0,0.0
93,0.7732330019581929,5.158034912079367,0,0.0
94,-2.135878480125774,6.339877480027396,0,0.0
95,-2.507373472586587,6.867652127613132,0,0.0
96,-2.142671065407851,6.355747624869274,0,0.0
97,-4.754373993086834,10.282170502072168,0,0.0
98,-2.004186402751271,9.06661868191371,0,0.0
99,0.7989143917487624,3.9068289386029873,0,0.0
100,-2.141164269574592,7.107309234567287,0,0.0
101,0.2591575708769825,4.330219119052078,0,0.0
102,-2.1187757666716553,7.775479361137866,0,0.0
103,-1.02607445398414,6.519571498502935,0,0.0
104,0.7550986662638434,3.797210886470471,0,0.0
105,-2.7456228809771006,7.711803741449944,0,0.0
106,0.3297220642539154,5.508236951574502,0,0.0
107,-2.452576497634117,8.153426604538353,0,0.0
108,-2.400216736950469,7.193325667017848,0,0.0
109,2.691348916880364,3.8551073091730745,0,0.0
110,-1.7069391414620174,7.062411349321142,0,0.0
111,-2.5921980509707327,7.326522383020017,0,0.0
112,-1.6043493239385278,6.352370517174311,0,0.0
113,-2.1357218399101097,6.359991097773957,0,0.0
114,-3.285905659948868,10.76875705131892,0,0.0
115,-2.4586805717100773,8.153426604538353,0,0.0
116,-1.6890871586001868,6.863775777829902,0,0.0
117,-0.8670987502005228,6.14142168631147,0,0.0
118,-2.3704006607091688,7.150918530218191,0,0.0
119,-1.1121800179006172,5.996439001154432,0,0.0
