,Opportunity_cost
0,92.12558997641509
1,92.16350467124698
2,92.16350467124698
3,92.16350467124698
4,92.16350467124698
5,92.16350467124698
6,5.871933022705946
7,5.871933022705946
8,0.9762434948910936
9,0.9762434948910936
10,0.9762434948910936
11,0.9762434948910936
12,0.9762434948910936
13,0.9762434948910936
14,0.9762434948910936
15,0.9762434948910936
16,0.9762434948910936
17,0.9762434948910936
18,0.9762434948910936
19,0.9762434948910936
20,0.9762434948910936
21,0.9762434948910936
22,0.9762434948910936
23,0.9762434948910936
24,0.9762434948910936
25,0.9762434948910936
26,0.9762434948910936
27,0.9762434948910936
28,0.9762434948910936
29,0.9762434948910936
30,0.9762434948910936
31,0.9762434948910936
32,0.9762434948910936
33,0.9762434948910936
34,0.9762434948910936
