,Opportunity_cost
0,268.7885045911855
1,30.38378075557253
2,30.38378075557253
3,30.38378075557253
4,30.38378075557253
5,30.38378075557253
6,30.38378075557253
7,8.690208490220016
8,8.690208490220016
9,8.690208490220016
10,8.690208490220016
11,8.690208490220016
12,0.06875953149994984
13,0.06875953149994984
14,0.06875953149994984
15,0.06875953149994984
16,0.06875953149994984
17,0.06875953149994984
18,0.06875953149994984
19,0.06875953149994984
20,0.06875953149994984
21,0.06875953149994984
22,0.06875953149994984
23,0.06875953149994984
24,0.06875953149994984
25,0.06875953149994984
26,0.06875953149994984
27,0.06875953149994984
28,0.06875953149994984
29,0.06875953149994984
30,0.005161333828368697
31,0.005161333828368697
32,0.005161333828368697
33,0.005161333828368697
34,0.005161333828368697
