,Opportunity_cost,Y,C_bool
0,0.0,91.12500108006357,0
1,0.0,95.6249965081857,0
2,0.0,10.12500127004846,0
3,0.0,230.62499951078507,0
4,0.0,140.62499882401045,0
5,0.0,365.62500027860136,0
6,0.0,257.62500099938524,0
7,0.0,14.625000000021451,0
8,0.0,95.62500080630807,0
9,0.0,194.6249980979991,0
10,221.96052139954784,230.36872770993065,0
11,243.65605352006594,261.0608877755678,0
12,0.0,194.94036185336284,0
13,0.0,249.55664710740646,0
14,0.0,184.89771406871415,0
15,0.0,281.3926707700555,0
16,243.16619441981246,269.91098819604093,0
17,268.1304191088257,149.98566569648696,0
18,268.2442552328525,294.7041879330633,0
19,0.0,233.3692382829718,0
20,0.0,364.49091702179925,0
21,266.904252672343,201.84002007870546,0
22,266.8630579701237,208.7391810754526,0
23,268.1785081918151,303.2895370380321,0
24,263.6489284190799,140.56242483733072,0
25,264.77741691299434,185.31480602351425,0
26,263.9963986045776,213.0535723583366,0
27,264.14886769802797,257.1707570623051,1
28,268.24944324736373,217.72034715160262,1
29,268.38417214700706,196.8224813434748,0
30,268.4187207732788,123.14262163088094,0
31,268.42695749904533,285.90918235112895,0
32,268.41093778971856,182.54085610706127,0
33,268.43034233821,152.82386173843472,0
34,268.44301547535525,207.02756916439625,0
35,268.3086425546355,187.6580144197066,1
36,268.31414610089394,230.16006231510104,0
37,268.32389836025243,269.91098819604093,0
38,268.32407972127453,257.1707570623051,1
39,268.32411358922167,194.94036185336284,0
