,Opportunity_cost,Y,C_bool
0,0.0,221.62499880328593,0
1,0.0,172.12500016979982,0
2,0.0,68.62500007399004,0
3,0.0,271.1250007450055,0
4,0.0,14.625001318436649,0
5,0.0,167.62500117385437,0
6,0.0,122.62499978422181,0
7,0.0,248.6250011560063,1
8,0.0,41.62500182011713,0
9,0.0,167.62499980939234,1
10,248.6250011560063,276.73786921039454,0
11,248.6250011560063,278.00197502685756,0
12,248.6250011560063,274.24558240910824,0
13,248.6250011560063,266.50253145913933,1
14,266.50253145913933,217.72034540916476,1
15,268.3374739683525,194.9403501366275,0
16,268.4275119393343,196.82248134348382,0
17,268.4018928268504,182.53677380926698,0
18,268.4480230642092,266.65225467885153,0
19,266.50253145913933,303.289532439987,0
20,266.50253145913933,266.50253145913933,1
21,266.50253145913933,276.7377841147553,0
22,266.50253145913933,194.94036185336284,0
23,266.50253145913933,274.24558240910824,0
24,266.50253145913933,303.2895370460931,0
25,266.50253145913933,266.6522546971712,0
26,266.50253145913933,221.62499986402267,0
27,266.50253145913933,196.82248134348382,0
28,266.50253145913933,276.7377841147553,0
29,266.50253145913933,303.289532439987,0
30,266.50253145913933,266.65225467885153,0
31,266.50253145913933,196.82248134348382,0
32,266.50253145913933,182.54085632629753,0
33,266.50253145913933,196.82248134348197,0
34,266.50253145913933,194.94036185336284,0
35,266.50253145913933,221.62499986402267,0
36,266.50253145913933,221.62499986402267,0
37,266.50253145913933,167.62499986402267,0
38,266.50253145913933,221.62499986402267,0
39,266.50253145913933,248.62499986402267,1
