,Opportunity_cost,Y,C_bool
0,0.0,95.62499986544809,0
1,0.0,140.62499979043525,0
2,0.0,140.62499923314985,0
3,0.0,46.12500003997044,0
4,0.0,140.62500061177798,0
5,0.0,5.62499973617468,0
6,0.0,208.12500051727974,0
7,0.0,298.12500068670636,0
8,0.0,95.62500110045585,0
9,0.0,325.1249999078884,0
10,172.2614239502085,216.4745811452132,1
11,220.89860079390965,217.72017689010048,1
12,231.4448790977744,249.65557372012265,1
13,249.65557372012265,280.21581143933355,0
14,266.50883368854556,272.7943874839147,0
15,249.65557372012265,266.64251941595325,0
16,267.7323733890931,196.822481145966,0
17,267.6542532063288,182.54081790330235,0
18,267.56854204942346,246.74888239543566,0
19,267.8024290991542,194.94036185336284,0
20,267.8064461039419,211.2700555671007,0
21,267.8587026003805,102.62621439047535,0
22,261.1930138130691,123.14245156071328,0
23,267.4959980793868,152.8238616511102,0
24,267.56361321435907,183.52778354665,0
25,267.7282798235021,97.30500334361813,0
26,268.17208066431795,149.98566316740812,0
27,268.25464877002213,250.17341097367685,0
28,267.6834858009643,187.65829341154887,1
29,267.7061353875903,230.16008823786578,0
30,267.80902986235066,182.40690573336673,0
31,266.9356033918841,255.40987072687253,0
32,266.94643105731296,305.2272030079403,0
33,265.5400770475865,303.2895370460931,0
34,267.2100487874587,267.6084314718279,0
35,266.74752026101663,213.0535723583366,0
36,266.78844603615937,285.9091823511288,0
37,266.71473858518107,207.02757762747717,0
38,266.78587485753593,372.73083067710104,0
39,266.3665221414982,46.57701615675196,0
