,Opportunity_cost,Y,C_bool
0,0.0,127.12500092555968,1
1,0.0,230.6249998661049,0
2,0.0,113.6250000114951,0
3,0.0,221.6249992291014,0
4,0.0,5.625001971276715,0
5,0.0,190.12499961331903,1
6,0.0,230.62499729448757,0
7,0.0,100.12499944880977,0
8,0.0,28.12499949949889,0
9,0.0,248.6249998885408,0
10,190.12499961331903,290.0628071066527,0
11,216.92876352846395,226.39898476454326,1
12,236.73479839415646,246.57778379101268,1
13,261.4648008483558,152.8238616967812,0
14,261.628847437562,123.14262153918895,0
15,246.57778379101268,278.40528005955923,0
16,261.5868637084213,233.67819904497776,0
17,262.45125275004,102.62621439047535,0
18,262.15945341372077,233.36923846363297,0
19,262.59865489882145,213.0535723583366,0
20,262.4244860604135,172.9623336129898,0
21,261.78192530545726,213.99361795299947,1
22,261.9566121766628,180.19551589931692,1
23,263.61942413560007,212.98154033437007,1
24,264.4499525635022,303.2895370460931,0
25,263.66071747084675,246.74888239543566,0
26,263.50285721976013,237.83646635855982,0
27,264.1097530035353,232.3631169653151,1
28,263.54469615062317,217.72034715160262,1
29,263.75315546447706,285.9091823511288,0
30,264.3580303766448,149.98575811560016,0
31,264.6520929568324,196.82219604674646,0
32,263.977094411523,207.02757762747717,0
33,264.15936261334355,396.63583527692697,0
34,264.6060738226803,194.94036185336284,0
35,264.59444162085447,97.30500246134011,0
36,265.3495691100607,250.17341097367685,0
37,264.5895496509309,230.16008823786578,0
38,263.4597868839623,217.72034715160262,1
39,263.4592891932907,217.72034732725254,1
