,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-0.33453833348566214,1,0.0,0.0,0.0
1,0.0,0.0,1.2327625964841504,0,0.0,0.0,0.0
2,0.0,0.0,-8.550784228680202,1,0.0,0.0,0.0
3,0.0,0.0,-18.22468033900735,0,0.0,0.0,0.0
4,0.0,0.0,-10.324828228366155,1,0.0,0.0,0.0
5,0.0,0.0,0.6205804016855556,0,0.0,0.0,0.0
6,0.0,0.0,-2.8776746616397726,0,0.0,0.0,0.0
7,0.0,0.0,0.24174362615534037,1,0.0,0.0,0.0
8,0.0,0.0,-6.2063892666240585,1,0.0,0.0,0.0
9,0.0,0.0,-16.088746753902065,0,0.0,0.0,0.0
10,0.24249945974938036,1.0784045629325894,-3.5453158361111146,1,0.0,1.0784045629325894,6.174274328866328
11,0.24249945974938036,5.018425202661509,3.739941201649248,1,0.0,5.018425202661509,6.174274328866328
12,3.739886201802984,5.53658728368173,-3.2474601814998336,1,0.0,5.53658728368173,6.174274328866346
13,3.739886201802984,4.325255798651213,6.074913782243402,1,0.0,4.325255798651213,6.174274328866346
14,6.074240711214366,6.085432980354251,-15.774385737959493,1,0.0,6.085432980354251,6.174274328866346
15,6.074240711214366,6.085432980354251,-2.631029364595983,1,0.0,6.085432980354251,6.174274328866346
16,6.074240711214366,6.085432980354251,-18.47239547823419,0,0.0,6.085432980354251,6.174274328866346
