,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-6.886316376647654,1,0.0,0.0,0.0
1,0.0,0.0,6.425695741937336,0,0.0,0.0,0.0
2,0.0,0.0,-0.8942078106169453,0,0.0,0.0,0.0
3,0.0,0.0,-0.12551773884063666,0,0.0,0.0,0.0
4,0.0,0.0,-17.236837155613358,1,0.0,0.0,0.0
5,0.0,0.0,-9.499925196714567,1,0.0,0.0,0.0
6,0.0,0.0,2.623778566089969,0,0.0,0.0,0.0
7,0.0,0.0,-4.889807787904534,1,0.0,0.0,0.0
8,0.0,0.0,-29.233250291171906,1,0.0,0.0,0.0
9,0.0,0.0,-13.962924165939812,1,0.0,0.0,0.0
10,0.0,4.751782734667707,4.750371523300614,1,0.0,4.751782734667707,6.174274328582652
11,4.751782734667707,4.381677155924252,4.360053800868173,0,0.0,4.381677155924252,6.174274328866344
12,4.751782734667707,5.889718970910348,-4.558612618573071,1,0.0,5.889718970910348,6.174274328866344
13,4.751782734667707,5.889718970910348,-16.11247249482043,1,0.0,5.889718970910348,6.174274328866344
14,4.751782734667707,5.889718970910348,-14.904940350256066,0,0.0,5.889718970910348,6.174274328866347
