,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-8.719707520109738,1,0.0,0.0,0.0
1,0.0,0.0,-2.7595518871961273,1,0.0,0.0,0.0
2,0.0,0.0,-22.82565219156634,0,0.0,0.0,0.0
3,0.0,0.0,-3.6709372856996607,1,0.0,0.0,0.0
4,0.0,0.0,-5.190832822099086,1,0.0,0.0,0.0
5,0.0,0.0,-19.953511983141233,1,0.0,0.0,0.0
6,0.0,0.0,-4.079065624432485,1,0.0,0.0,0.0
7,0.0,0.0,-8.786464049590224,0,0.0,0.0,0.0
8,0.0,0.0,-16.231066310002483,0,0.0,0.0,0.0
9,0.0,0.0,-17.34666922728604,1,0.0,0.0,0.0
10,-0.0,-4.624616005785116,-15.946191365601706,1,0.0,-4.624616005785116,6.1742743288663275
11,-0.0,-4.624616005785116,-10.44357481300386,1,0.0,-4.624616005785116,6.174274328866328
12,-0.0,-4.624616005785116,-0.35517442085044776,0,0.0,-4.624616005785116,6.174274328866345
13,-0.0,-4.624616005785116,-15.154296551883744,1,0.0,-4.624616005785116,6.174274328866345
14,-0.0,-4.624616005785116,-11.507301846291542,1,0.0,-4.624616005785116,6.174274328866345
15,-0.0,0.818582687914164,-0.8238113847015511,1,0.0,0.818582687914164,6.174274328866345
16,-0.0,-4.844571488385702,-4.992663175293654,0,0.0,-4.844571488385702,6.174274328866345
17,-0.0,-4.844571488385702,-20.760951698534818,1,0.0,-4.844571488385702,6.174274328866345
18,-0.0,3.065047496455718,-13.937668708672453,1,0.0,3.065047496455718,6.174274328866345
19,-0.0,4.605517263890357,5.629157655381262,0,0.0,4.605517263890357,6.174274328866345
20,0.0,5.688272670449873,3.2043844527456735,1,0.0,5.688272670449873,6.174274328866346
21,3.2054271492090733,6.126946603046293,-7.246809331512082,1,0.0,6.126946603046293,6.174274328866346
22,3.2054271492090733,6.126946603046293,-2.6362345835211,1,0.0,6.126946603046293,6.174274328866346
23,3.2054271492090733,6.126946603046293,0.32848947015974306,1,0.0,6.126946603046293,6.174274328866346
