,Opportunity_cost,Y,C_bool
0,0.0,9666.42734759986,0
1,0.0,-2335.415940436337,0
2,0.0,-1833.3333333333358,0
3,0.0,-3000.0,0
4,0.0,7336.545898850636,0
5,0.0,-2333.333333333333,0
6,0.0,-668.123591908974,0
7,0.0,-1000.0,0
8,0.0,-2668.656177754502,0
9,0.0,668.0442925599782,0
10,0.0,-1666.666666666667,0
11,0.0,-1000.2943933799634,0
12,0.0,-333.33333333333326,0
13,0.0,8664.903763433296,0
14,0.0,-3666.666666666667,0
15,0.0,-4999.999999999999,0
16,0.0,-3500.0,0
17,0.0,7999.286537114265,0
18,0.0,9659.409160006751,0
19,0.0,9803.989583789462,1
20,9799.642819370922,10350.106204368207,1
21,10355.76735297746,10969.86166925258,1
22,10965.092802830068,11515.365521061172,1
23,11512.913302990657,11825.68019475789,1
24,11817.754522759808,12262.007732670107,1
25,12261.352564960893,12242.04392209838,1
26,12253.530933710912,12260.814249145742,1
27,12263.435572519666,12349.212303594228,1
28,12352.893125270972,12792.75912062789,1
29,12791.615853697944,12902.764150329875,1
30,12899.634092362843,12984.584986973354,1
31,12978.649221075382,13228.05655712005,1
32,13225.99895266805,13507.182041140346,1
33,13510.839426994393,13585.219388805986,1
34,13587.46083384975,13616.367798444193,1
35,13625.803708555659,13612.566385108985,1
36,13614.698146622926,13618.745678286703,1
37,13618.758524299425,13590.178369479509,1
38,13618.877697277636,13644.532450449671,1
39,13649.647019925795,13723.3227442003,1
40,13719.53934758432,13910.491784537262,1
41,13908.773346725584,13793.37207399853,1
42,13908.780687843377,13876.98391169553,1
43,13877.983945791286,13879.11851789556,1
44,13873.813656097245,13873.425495822765,1
45,13870.19149720468,13872.819088180557,1
46,13870.061240032343,13870.057628103288,1
47,13870.30293966116,13868.40459295352,1
48,13870.191150436234,13868.62464141599,1
49,13870.311341469378,13864.769648159654,1
50,13870.675592542651,13873.690001997757,1
51,13870.625345383287,13868.378076013249,1
52,13871.152934234211,13859.998962897884,1
53,13871.252101544767,13875.973394322858,1
54,13871.20504404196,13868.018879068057,1
55,13871.411097596323,13549.735716521824,1
56,13870.073444529318,13895.574386431686,1
57,13904.838279676127,13902.91134154122,1
58,13897.991776137824,13892.488323979822,1
59,13882.863983561141,13873.151827221984,1
60,13882.896608254063,13879.581287344165,1
61,13882.982741388141,13866.876653992782,1
62,13882.914039387626,13874.176088496311,1
63,13882.800246855635,13871.131900717985,1
64,13897.875757247692,13894.082715910983,1
65,13890.87459730739,13887.734961976665,1
66,13887.62850724473,13882.738012239597,1
67,13885.948210225,13878.939208505599,1
68,13884.338998522979,13887.792478309586,1
69,13884.274663522458,13883.37307349854,1
70,13882.102145229805,13878.911394193,1
71,13882.215997267342,13887.476369224718,1
72,13882.26452087927,13885.9705174474,1
73,13881.408635424843,13880.197610191284,1
74,13880.160281699245,13878.170468364282,1
75,13880.264772791905,13879.412114946743,1
76,13880.763191493941,13880.363251932236,1
77,13880.7586522906,13885.238290530673,1
