,Opportunity_cost,Y,C_bool
0,0.0,1002.0235350602097,0
1,0.0,-4667.034958096706,0
2,0.0,-1000.0000000000009,0
3,0.0,-333.33333333333326,0
4,0.0,1833.3333333333321,0
5,0.0,5669.054068075498,0
6,0.0,-3666.666666666667,0
7,0.0,-9000.0,0
8,0.0,999.327804272827,0
9,0.0,8664.459604740116,1
10,0.0,6336.163486920914,0
11,0.0,-3333.333333333334,0
12,0.0,-499.99999999999955,0
13,0.0,-833.3333333333321,0
14,0.0,3664.2175642785733,0
15,0.0,11721.884003407937,1
16,0.0,4.547473508864641e-13,0
17,0.0,-1000.0,0
18,11723.624071467939,11731.819622712761,1
19,11723.58454235209,11763.68541653007,1
20,11769.187206891402,11904.198847411604,1
21,11911.632710881364,11787.913742170364,1
22,11911.65780085031,11940.499345782242,1
23,11945.585149887464,11950.463673147176,1
24,11944.732148009816,11951.120235246417,1
25,11947.658631264314,11949.417927283579,1
26,11947.572768978207,11945.657928933651,1
27,11947.619643047652,11951.415411783573,1
28,11947.916821637544,11953.686282649262,1
29,11947.794751640502,11948.118540881402,1
30,11947.901095916566,11939.24284917807,1
31,11947.716125793833,11948.41510476637,1
32,11947.630974491118,11950.979725286537,1
33,11947.644218249852,11946.730022384849,1
34,11947.623406958332,11950.82195819024,1
35,11947.663606862854,11939.37488318642,1
36,11947.676823519645,11947.270998059823,1
37,11947.755483099865,11940.652888481407,1
38,11947.779472441542,11940.379606896211,1
39,11947.695508141229,11947.569484874497,1
40,11947.654558247852,11945.02454894142,1
41,11947.543960304227,11947.514394620513,1
42,11947.647173621213,11944.725954621863,1
43,11947.501883723085,11951.368199821858,1
44,11947.833331335023,11950.877590624737,1
45,11947.700988678613,11949.358619346693,1
46,11947.799027172514,11943.910018092889,1
47,11947.530259578161,11951.176645772513,1
48,11947.663265709669,11948.18151518434,1
49,11947.737991053322,11947.598337219832,1
50,11947.683842748856,11941.578471252029,1
51,11947.694872263724,11938.14797793555,1
52,11947.58600679697,11945.575860420033,1
53,11947.760167301296,11946.965961243053,1
54,11947.670934440037,11938.82059977846,1
55,11947.72706599769,11948.25543390178,1
56,11947.70167154153,11949.69316898465,1
57,11947.6612468584,11945.286110134915,1
58,11947.810605434084,11948.662366794772,1
59,11947.766536666755,11947.347518350183,1
60,11947.583597812798,11942.25521841582,1
61,11947.651218191848,11948.6129161643,1
62,11947.785305366191,11950.868941815379,1
63,11947.638633948525,11949.89074686379,1
64,11947.57521591908,11947.553161385835,1
65,11947.687859024065,11948.344135105122,1
66,11947.682810190405,11938.53121999465,1
67,11947.750123148373,11940.491776719775,1
68,11947.707068541813,11941.22661432987,1
69,11947.650277013216,11947.36434782982,1
70,11947.63718292106,11956.820872929544,1
71,11948.05666822924,11944.202446209052,1
72,11947.65520099523,11942.136639573444,1
73,11947.681336090813,11954.924758483667,1
74,11947.975229126796,11949.04177973334,1
75,11948.00484851097,11948.020538661593,1
76,11947.908739985818,11945.571688298358,1
77,11948.163017779154,11948.68753237282,1
