,Opportunity_cost,Y,C_bool
0,0.0,4326.6518441154385,0
1,0.0,1663.263234920345,0
2,0.0,11444.34149489562,0
3,0.0,-1213.922259097364,0
4,0.0,-3000.0,0
5,0.0,-1666.666666666667,0
6,0.0,-666.5799376738905,0
7,0.0,10991.078362271197,0
8,0.0,1000.7568597999907,0
9,0.0,-333.33333333333326,0
10,0.0,-3500.0,0
11,0.0,6665.854974322623,0
12,0.0,7666.666666666667,0
13,0.0,2993.1277880139914,0
14,0.0,-664.6371683078723,0
15,0.0,-2833.333333333333,0
16,0.0,-1000.0,0
17,0.0,-4333.638543884314,0
18,0.0,11940.935072149758,1
19,11934.48479098211,12997.43131626512,1
20,13005.106870836295,13037.992196281713,1
21,13035.243080264388,13112.077855845271,1
22,13118.706654275657,13163.372716205533,0
23,13118.86265538567,13218.944830583341,0
24,13118.811616679537,13076.321264989983,1
25,13079.849321036088,13342.021905065658,1
26,13338.938623590675,12721.73218245517,1
27,13338.89925275217,10516.342837819975,0
28,13338.844250607548,13340.05667760394,1
29,13339.054096345559,13285.864445464504,1
30,13284.338017275128,13286.881006124353,1
31,13284.461921596476,13384.40197857173,1
32,13387.910050133363,13382.775282258759,1
33,13387.935045750151,13384.624882680326,1
34,13387.842617066031,13389.811110774197,1
35,13388.712709583204,13380.782312608686,1
36,13388.746964659387,13387.156223024538,1
37,13388.717300788612,13383.090427571213,1
38,13388.835771953014,13386.994023137491,1
39,13388.704065937727,13388.872477168803,1
40,13388.81532995423,13391.99551664643,1
41,13388.629356083815,13390.727125462992,1
42,13388.899268115843,13394.30391870788,1
43,13388.721525341594,13392.629238861255,1
44,13388.784970532743,13388.737931505528,1
45,13388.824598706784,13392.354612782307,1
46,13388.884895051908,13393.09756179937,1
47,13388.748842162007,13389.560090436367,1
48,13388.552455943685,13398.89520170452,1
49,13388.853283716682,13391.3826665138,1
50,13388.82962287603,13386.725010908547,1
51,13388.708797145264,13392.00270730516,1
52,13388.890901657083,13396.772820742628,1
53,13388.826867911974,13384.11875332009,1
54,13388.912846588259,13388.57094083738,1
55,13388.740636727287,13393.343889172338,1
56,13388.91589658431,13385.575596183724,1
57,13388.792805732628,12218.990390021017,1
58,13388.800465427728,13396.156557815326,1
59,13388.817636777403,13378.308210177629,1
60,13388.845853552586,13384.02087407147,1
61,13388.709985954914,13391.964931367718,1
62,13388.789104754826,13441.195788182442,1
63,13439.106957591688,13447.956411023744,1
64,13439.101426596224,13438.892242634054,1
65,13440.170424880493,13429.230668271048,1
66,13440.052258986985,13432.605347110642,1
67,13440.138614959946,13438.937599628714,1
68,13440.120058172773,13436.844471395363,1
69,13440.019906110194,13438.096577471244,1
70,13440.00274073325,13437.850542088607,1
71,13440.040219792027,13440.737979756776,1
72,13439.967582984895,13444.282177004583,1
73,13440.224892282218,13442.88357784629,1
74,13440.120399419397,13436.892215054084,1
75,13440.101977925846,13443.832494812994,1
76,13440.160541113293,13437.529471359263,1
77,13440.21361805076,13449.250043156819,1
