,Opportunity_cost,Y,C_bool
0,0.0,166.6449739040545,0
1,0.0,1667.8802164826457,0
2,0.0,3.8433985799401853,0
3,0.0,-333.33333333333326,0
4,0.0,-833.3333333333339,0
5,0.0,5332.68435833824,0
6,0.0,2995.24788116908,0
7,0.0,-335.6042171861436,0
8,0.0,-500.0,0
9,0.0,-2333.333333333333,0
10,0.0,-1666.666666666667,0
11,0.0,5002.467720580576,0
12,0.0,1339.659116558314,0
13,0.0,-668.5862053589681,1
14,0.0,-1000.0,0
15,0.0,6333.333333333333,0
16,0.0,-2336.0134365329686,0
17,0.0,6667.539179028088,0
18,0.0,7253.470421974349,1
19,7254.813681119133,7256.443621018383,1
20,7254.758143174234,7433.795561624935,1
21,7433.556772743013,7431.756686771285,1
22,7433.514102944848,7443.087603987995,1
23,7446.928102125211,7462.135638193078,1
24,7462.626157628312,7468.692807207295,1
25,7469.1993476854805,7460.57091643543,1
26,7469.182979695487,7497.717244584486,1
27,7496.303733086813,7516.323597000861,1
28,7520.988514065841,7525.088996638622,1
29,7524.085838548013,7519.663518045825,1
30,7524.12096260376,7538.029893260393,1
31,7538.578616609755,7589.390474183376,1
32,7591.681762727493,7766.43259832928,1
33,7766.066712365425,8146.355057054934,1
34,8145.888460031997,8782.675661994846,1
35,8791.594952055653,10277.628998408147,1
36,10283.272276561065,10912.36103232604,1
37,10908.24399069831,11212.928410351651,1
38,11204.896738566593,11205.254852183312,1
39,11206.056758810972,11194.43001077663,1
40,11206.18060199311,11205.150493184612,1
41,11206.165637315697,11203.361953619604,1
42,11206.17935190951,11208.972386516261,1
43,11206.208219577462,11208.928452310967,1
44,11206.137611408183,11211.017914168984,1
45,11207.373458076388,11209.960391346041,1
46,11207.49772198879,11209.715385752395,1
47,11207.47687792647,11205.464656237991,1
48,11206.273395515735,11203.545650142718,1
49,11206.241462708951,11204.607980535464,1
50,11206.204127807368,11191.927478960584,1
51,11208.97145690143,11216.586894412487,1
52,11208.835246020186,11218.26708760071,1
53,11212.265540096629,11217.036520443045,1
54,11212.329956208661,11214.010550980225,1
55,11212.221337137227,11218.474157825536,1
56,11214.955110560497,11219.972070615837,1
57,11214.892687784346,11221.968902370827,1
58,11215.044494518583,11210.528326607131,1
59,11214.89555113752,11218.178075852495,1
60,11214.910858368357,11214.524262329456,1
61,11214.86104120547,11208.228783142393,1
62,11214.97455995097,11204.116620873598,1
63,11214.822955749485,11214.789272305181,1
64,11214.923913599498,11213.221460849316,1
65,11214.895730409215,11211.69455171589,1
66,11214.9756863905,11207.811840098708,1
67,11214.936005367714,11214.852769488309,1
68,11214.911879686635,11210.129696125396,1
69,11214.917159914285,11219.461316371973,1
70,11214.993242199924,11218.942024996184,1
71,11214.90207507067,11216.293086858102,1
72,11214.880614601028,11219.623968504216,1
73,11214.811783922747,11216.469117401373,1
74,11215.022873113963,11220.994744336702,1
75,11214.81360486378,11215.028068893957,1
76,11214.971921164537,11225.929903639762,1
77,11214.921804870359,11203.990651270631,1
