,Opportunity_cost,Y,C_bool
0,0.0,-1666.666666666667,0
1,0.0,6333.333333333333,0
2,0.0,-1000.0000000000009,0
3,0.0,4334.003508277256,0
4,0.0,-3000.0,0
5,0.0,8338.291523401585,0
6,0.0,6999.135253072333,0
7,0.0,3001.2687054944363,0
8,0.0,11295.312595481628,1
9,0.0,-2333.333333333333,0
10,0.0,-3999.719212137661,0
11,0.0,-166.66666666666652,0
12,0.0,-6166.666666666666,0
13,0.0,-4500.0,0
14,0.0,-0.4333291184520931,0
15,0.0,-1333.3333333333348,0
16,0.0,-2666.678242578563,0
17,0.0,-333.33333333333326,0
18,11293.49374071699,11293.321088346394,1
19,11293.559996957074,11196.162420662324,1
20,11186.831662715267,11336.695911221494,1
21,11327.065983220371,11293.427589040259,1
22,11327.069545370694,11377.037538353648,1
23,11371.68278978977,11401.933840616675,1
24,11399.127263789109,11361.721320123004,1
25,11399.091338502494,11438.16589232378,1
26,11441.49260156713,11458.106697427136,1
27,11453.640155816021,11693.767011662087,1
28,11689.00902619085,11715.308424078086,1
29,11709.332981963998,11725.990227841894,1
30,11725.060185208235,11723.127608484838,1
31,11725.111443852124,11731.90873644937,1
32,11724.434608945536,11732.345103877597,1
33,11724.375421354809,11731.8418556336,1
34,11724.347520895073,11726.723783333053,1
35,11724.37115009653,11725.539747779985,1
36,11724.28728255754,11732.942872876021,1
37,11724.316312659535,11724.885476015896,1
38,11724.273690056822,11721.937757714326,1
39,11724.230475250726,11724.321967227033,1
40,11724.3384558574,11730.445197069732,1
41,11724.372616155399,11721.09363924723,1
42,11724.334124081837,11729.314676146672,1
43,11724.38749259413,11723.926505077636,1
44,11724.3529817657,11710.860679587635,1
45,11724.330515455758,11722.007178665945,1
46,11724.383863356805,11718.386088630656,1
47,11724.323197788899,11717.469486955075,1
48,11724.284307847722,11721.573110217336,1
49,11724.26827301589,11728.151740845458,1
50,11724.280974415711,11733.94701566955,1
51,11724.315729371312,11720.319013148752,1
52,11724.291743760672,11727.214295248414,1
53,11724.355819423221,11721.864356246724,1
54,11724.25910542315,11722.381826653467,1
55,11724.388085329054,11719.833876390754,1
56,11724.207172323386,11730.148398617132,1
57,11724.28670923714,11737.335437076721,1
58,11724.299308245538,11715.205177903945,1
59,11724.408952050448,11706.769449261154,1
60,11724.322215532871,11718.228767665447,1
61,11724.46555763557,11719.191713562665,1
62,11724.360146421497,11723.925819449589,1
63,11724.397914063844,11699.537306467262,1
64,11724.491757155323,11720.402928094922,1
65,11724.220020383313,11724.650459862765,1
66,11724.293353843454,11727.603580112967,1
67,11724.270968849965,11696.313877017259,1
68,11725.1097423015,11808.703129569905,1
69,11807.931144816677,11773.346292629583,1
70,11808.003561820688,11763.065264998717,1
71,11808.024338212937,11773.503855987532,1
72,11808.015045852424,11772.61050161831,1
73,11807.973414897313,11792.518104115563,1
74,11794.208194563484,11788.284767595811,1
75,11791.42162192972,11797.58559525122,1
76,11790.562932018025,11788.362490631724,1
77,11788.69678902985,11794.3002762617,1
