,Opportunity_cost,Y,C_bool
0,0.0,8000.649485313308,0
1,0.0,-4706.074471345832,0
2,0.0,12388.034870219115,1
3,0.0,-3000.0,0
4,0.0,7001.819550665178,0
5,0.0,6998.014347265664,0
6,0.0,-1000.0,0
7,0.0,10000.468424312727,0
8,0.0,-5666.666666666666,0
9,0.0,-333.33333333333326,0
10,0.0,1997.2961781188806,0
11,0.0,2666.244037307428,0
12,0.0,3333.29134535106,0
13,0.0,-4333.333333333332,0
14,0.0,4333.333333333335,0
15,0.0,-332.2714394888362,0
16,0.0,4335.8131062013035,0
17,0.0,-333.33333333333303,0
18,12390.266382031556,12389.67675014112,1
19,12390.284417321185,12535.458146304773,1
20,12542.901260340439,12418.6505253611,1
21,12542.944341687486,12555.113197867495,1
22,12552.37956692628,12552.13337910366,1
23,12555.360007158728,12529.34561953638,1
24,12552.469579464561,12626.628467261635,1
25,12612.276042034513,12708.367020885744,1
26,12711.80706510407,12761.470240923318,1
27,12756.245846587073,12796.551715870344,1
28,12791.670215511002,12818.21724305095,1
29,12822.333863729616,12803.639258573918,1
30,12809.187214507569,12805.7450208662,1
31,12809.190468675964,12827.825515082131,1
32,12825.678550896471,12800.695160653404,1
33,12825.706832920941,12825.019606948574,1
34,12833.243969631136,12835.524979671967,1
35,12839.323046241807,12849.55455781713,1
36,12850.202947902082,12874.286512663817,1
37,12870.88813087507,12919.4623702335,1
38,12916.516405313367,13013.278223569581,1
39,13013.284933599862,13151.445079254076,1
40,13148.21818966024,13206.425344547175,1
41,13210.07698848216,13186.838029116298,1
42,13209.99905415426,13185.936229336025,1
43,13209.902222906683,13218.268999296524,1
44,13216.79124803316,13244.770763734172,1
45,13241.448495286077,13314.294330984034,1
46,13317.41626495047,13597.573252045613,1
47,13588.860710518375,13908.29531554496,1
48,13910.102337304508,14113.140107502108,1
49,14113.01197561799,14287.912344032962,1
50,14282.07673937037,14369.546811143951,1
51,14366.969821931272,14349.178752367203,1
52,14366.982398510718,14362.734300632179,1
53,14366.028552088397,14366.610174741609,1
54,14365.88169709259,14368.767285457061,1
55,14365.672931112755,14359.69021223563,1
56,14365.678950493384,14354.247625113301,1
57,14365.774345382652,14343.481595415455,1
58,14365.769250073683,14357.193959188906,1
59,14365.75927176789,14361.226954254209,1
60,14365.718074051634,14358.605633059364,1
61,14365.745216433877,14380.303845296517,1
62,14371.434658445858,14377.467042503742,1
63,14378.33078692122,14378.859430713615,1
64,14387.78342479977,14417.891534599656,1
65,14415.067625497793,14440.989349858115,1
66,14440.740704629541,14450.932231219434,1
67,14448.490345355898,14452.613548970308,1
68,14448.765805238228,14443.605529115475,1
69,14448.4509103953,14443.351973850948,1
70,14448.636031691045,14458.749216688779,1
71,14448.743500866309,14454.354334811416,1
72,14448.874348196447,14440.3029880815,1
73,14448.819207090479,14446.014658684102,1
74,14448.796234392385,14440.32265740655,1
75,14448.451657757116,14457.90835828511,1
76,14448.902420966262,14448.687769906714,1
77,14448.891768673968,14442.563553669028,1
