,Opportunity_cost,Y,C_bool
0,0.0,-3000.0,0
1,0.0,-1667.4433583741666,0
2,0.0,-6999.999999999999,0
3,0.0,-333.33333333333326,0
4,0.0,2665.6414758836527,0
5,0.0,-2000.4414130077348,0
6,0.0,10109.462846189284,0
7,0.0,3165.872982676683,0
8,0.0,5666.775591319201,0
9,0.0,-1000.0,0
10,0.0,7999.137676494847,0
11,0.0,-3666.666666666667,0
12,0.0,-5999.86249182544,0
13,0.0,5667.068752039144,0
14,0.0,-1666.666666666667,0
15,0.0,-1000.0000000000009,0
16,0.0,993.734338075541,0
17,0.0,-3333.333333333334,0
18,0.0,11569.90198250572,1
19,11573.723292205897,11579.670504693326,1
20,11573.634127738416,11756.975422787029,1
21,11751.885984807872,11950.196777184241,1
22,11944.780136174066,11936.608851981588,1
23,11940.299186932589,11971.729846983253,1
24,11970.77733700114,11968.203863406154,1
25,11970.798460031912,11886.178768042344,1
26,11970.859564404018,12237.41532924415,1
27,12234.826727988711,12579.478541268993,1
28,12588.972075913716,12625.554609512823,1
29,12628.52140498814,12763.52622035685,1
30,12760.393690988307,13126.33681180412,1
31,13124.086343984918,11774.924064758608,1
32,13124.099672544646,13364.804301417578,1
33,13368.914400842852,12121.412968400884,1
34,13368.889927417255,13373.237713235056,1
35,13371.102451982755,13423.17024305521,1
36,13424.855998942032,13429.445293273895,1
37,13427.536894576777,13464.814349361317,1
38,13471.836658967144,13526.406212568425,1
39,13528.65963999084,13589.388194543571,1
40,13587.70305488634,13648.003915756744,1
41,13644.56741106985,13685.253882297742,1
42,13684.644720304463,13725.93495877175,1
43,13722.029729504711,13769.618720917708,1
44,13763.931732450295,13814.499531092344,1
45,13813.393618897448,13862.995385441782,1
46,13869.397754755879,13902.972114164424,1
47,13906.69702856427,13924.744439865613,1
48,13925.599009450996,13950.89738752535,1
49,13953.284638846833,13964.998084010364,1
50,13964.448809934383,13973.350594720874,1
51,13973.698181344122,13979.754391896195,1
52,13973.636479983059,13975.678373004906,1
53,13977.154315229938,13977.897215382018,1
54,13978.986519499424,13991.165384379417,1
55,13981.542109973401,13991.868001777719,1
56,13991.099880584574,14012.560913511441,1
57,14003.72408521933,14035.670750558658,1
58,14037.089109388697,14072.256336399081,1
59,14067.005238544187,14066.60796950279,1
60,14065.138456528846,14062.285129731912,1
61,14066.05956925064,14071.789401220505,1
62,14066.106064701784,14067.142775652765,1
63,14066.001793804031,14069.40580775988,1
64,14066.040378221001,14062.147967502535,1
65,14066.009198758491,14072.640760088527,1
66,14065.947257089654,14066.23193176105,1
67,14066.059720072499,14067.2463867405,1
68,14066.131950882602,14062.537150197071,1
69,14066.17215202325,14075.405761556756,1
70,14066.124855781456,14071.074632531441,1
71,14066.023443853628,14064.13435292158,1
72,14065.964245327094,14071.311771846258,1
73,14065.985440174425,14060.082542957074,1
74,14066.113136216214,14058.038629053031,1
75,14066.08895995573,14063.728273806906,1
76,14067.606357375482,14072.277774894608,1
77,14067.631930314321,14062.5915361471,1
