,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-13.246239611722975,1,0.0,0.0,0.0
1,0.0,0.0,-4.872875306412533,1,0.0,0.0,0.0
2,0.0,0.0,-9.177465691485072,1,0.0,0.0,0.0
3,0.0,0.0,-28.70560487987712,0,0.0,0.0,0.0
4,0.0,0.0,3.166518535751928,0,0.0,0.0,0.0
5,0.0,0.0,-23.9924256353077,0,0.0,0.0,0.0
6,0.0,0.0,-7.812076398785961,1,0.0,0.0,0.0
7,0.0,0.0,1.6065623341148638,0,0.0,0.0,0.0
8,0.0,0.0,-6.362079297370846,1,0.0,0.0,0.0
9,0.0,0.0,-4.757855671741986,1,0.0,0.0,0.0
10,-0.0,-0.0,-3.050328884567909,0,0.0,-0.0,6.174274328866343
11,-0.0,-0.0,-1.2571720231880226,1,0.0,-0.0,6.174274328866343
12,-0.0,-0.0,-3.03713691603744,1,0.0,-0.0,6.174274328866345
13,-0.0,-0.0,-16.929605131839857,0,0.0,-0.0,6.174274328866345
14,-0.0,-0.0,-9.105432275845835,0,0.0,-0.0,6.174274328866347
15,-0.0,0.0,-4.411309763265297,1,0.0,0.0,6.174274328866347
16,-0.0,0.0,-12.487064387953145,1,0.0,0.0,6.174274328866347
17,-0.0,0.0,2.0794644405748253,0,0.0,0.0,6.174274328866347
18,-0.0,-0.0,-0.6288885806867275,0,0.0,-0.0,6.174274328866347
19,-0.0,0.0,-21.629215541293792,1,0.0,0.0,6.174274328866347
20,-0.0,-0.0,-3.515595252640076,1,0.0,-0.0,6.174274328866347
21,-0.0,0.0,-2.4327308322793906,1,0.0,0.0,6.174274328866347
22,-0.0,0.0,-11.17482829778645,1,0.0,0.0,6.174274328866347
23,-0.0,0.0,-3.8952883836559113,1,0.0,0.0,6.174274328866347
24,-0.0,0.0,-17.211489180398917,1,0.0,0.0,6.174274328866347
25,-0.0,0.0,-13.375036539790216,1,0.0,0.0,6.174274328866347
26,-0.0,3.054118693546237,3.055150907022759,1,0.0,3.054118693546237,6.174274328866347
27,3.054118693546237,3.054118693546237,2.3827172587404877,1,0.0,3.054118693546237,6.174274328866347
28,3.054118693546237,3.054118693546237,1.266273075191042,1,0.0,3.054118693546237,6.174274328866347
