,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-12.589538312061604,1,0.0,0.0,0.0
1,0.0,0.0,-11.972924453752915,1,0.0,0.0,0.0
2,0.0,0.0,-4.309101147588038,1,0.0,0.0,0.0
3,0.0,0.0,-11.483118654744334,0,0.0,0.0,0.0
4,0.0,0.0,-0.3317391593528611,0,0.0,0.0,0.0
5,0.0,0.0,-11.99495458997319,1,0.0,0.0,0.0
6,0.0,0.0,-13.748980647827553,1,0.0,0.0,0.0
7,0.0,0.0,-12.08211338675214,1,0.0,0.0,0.0
8,0.0,0.0,-11.14675459112773,1,0.0,0.0,0.0
9,0.0,0.0,4.546646180361473,0,0.0,0.0,0.0
10,-0.0,-13.431308965379358,0.6294329034946072,0,0.0,-13.431308965379358,6.174274328866347
11,-0.0,-0.0,-14.789892519519476,1,0.0,-0.0,6.174274328866347
12,-0.0,-0.0,-5.043552838209657,1,0.0,-0.0,6.174274328866347
13,-0.0,-0.0,-2.3528641420420864,0,0.0,-0.0,6.174274328866347
14,-0.0,-0.0,-21.784879625580963,0,0.0,-0.0,6.174274328866347
15,-0.0,0.0,-1.6996636232746005,1,0.0,0.0,6.174274328866347
16,-0.0,-0.0,-28.895204613484832,1,0.0,-0.0,6.174274328866347
17,-0.0,-0.0,-23.885330212092633,0,0.0,-0.0,6.174274328866347
18,-0.0,0.0,-4.081551575526311,1,0.0,0.0,6.174274328866347
19,-0.0,0.0,5.765840464806765,1,0.0,0.0,6.174274328866347
20,5.766128528691564,5.766128528691564,-1.0046856490163072,1,0.0,5.766128528691564,6.174274328866347
21,5.766128528691564,5.766128528691564,-7.224238289725279,1,0.0,5.766128528691564,6.174274328866347
22,5.766128528691564,5.766128528691564,0.5881614934214627,1,0.0,5.766128528691564,6.174274328866347
