,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-6.082287325537128,1,0.0,0.0,0.0
1,0.0,0.0,-4.0576564096140295,1,0.0,0.0,0.0
2,0.0,0.0,-9.499757405694755,1,0.0,0.0,0.0
3,0.0,0.0,-5.119438087464324,1,0.0,0.0,0.0
4,0.0,0.0,-5.848148268008425,1,0.0,0.0,0.0
5,0.0,0.0,-11.090054515268255,0,0.0,0.0,0.0
6,0.0,0.0,-14.393168909115944,0,0.0,0.0,0.0
7,0.0,0.0,-4.284260904487802,0,0.0,0.0,0.0
8,0.0,0.0,-14.777373772612139,1,0.0,0.0,0.0
9,0.0,0.0,6.222828891079445,0,0.0,0.0,0.0
10,-0.0,4.969828839729557,4.6729247481776035,1,0.0,4.969828839729557,6.174274328866345
11,4.670623809066965,4.969828839729557,6.004111858644442,1,0.0,4.969828839729557,6.174274328866347
12,6.005323043011813,6.005323043011813,-17.926821466700297,0,0.0,6.005323043011813,6.174274328866347
13,6.005323043011813,6.005323043011813,-30.027575052795008,0,0.0,6.005323043011813,6.174274328866347
14,6.005323043011813,6.005323043011813,-14.175417731058007,1,0.0,6.005323043011813,6.174274328866347
